#Wed Mar 12 16:05:37 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              93          -30.17           7.588
              94           53.08           6.179
              95           102.7           8.335
              96          -86.89           7.389
              97          -45.38           6.802
              98           3.233           8.262
              99           66.23           8.292
             100          -81.66           7.478
             101          -24.76           6.586
             102           44.45           7.582
             103           72.36           7.671
             104          -57.18           7.914
             105          -44.94            7.34
             106           41.04           7.435
             107           54.24           8.159
             108          -52.85           7.292
             109          -28.37           7.279
             110           43.23           7.831
             111           112.5           9.182
             112          -44.85           7.287
             113          -37.95           6.611
             114          -5.888           6.984
             115           53.87           6.507
             116          -63.47           7.167
             117          -45.93           6.525
             118           10.66           6.356
             119           72.98           6.609
             120           -64.5            7.06
             121          -26.97           6.774
             122           58.63           6.308
             123           71.58           7.555
             124          -31.82            6.66
             125          -21.62            7.88
             126           43.97           6.545
             127           161.2           9.243
APV               58              11               8               0
               0           55.89            30.2
               1          -42.67            23.8
               2          -31.43           25.27
               3          -55.06           22.79
               4          -126.4           12.72
               5           -74.2           8.047
               6          -16.87            16.6
               7           36.25           17.65
               8          -60.06            9.54
               9          -11.74           6.913
              10          -2.119           13.11
              11           51.51           16.27
              12          -40.97           7.888
              13           -16.2           6.438
              14           32.55           11.39
              15           62.71           9.514
              16          -40.92            13.3
              17          -54.89           7.465
              18           3.835             8.2
              19           51.35           16.54
              20          -74.12           13.56
              21          -24.13            7.44
              22           3.182           10.52
              23           49.98           18.54
              24          -47.87           7.532
              25          -15.75            7.51
              26           21.24           10.75
              27           53.81           16.85
              28          -35.08           9.091
              29          -8.956           7.113
              30           26.72           12.24
              31           79.34           14.62
              32          -31.33           13.48
              33           -39.8           7.682
              34           -9.25           18.52
              35           40.85            18.1
              36          -47.74           11.28
              37          -34.63           7.147
              38           8.704           16.37
              39           64.29           18.31
              40          -38.22           7.906
              41           -34.8           7.391
              42           22.43           13.41
              43           70.04           15.91
              44          -36.68           8.114
              45           14.82           6.504
              46           37.56            11.7
              47           68.44           13.13
              48          -58.68           13.45
              49          -38.78           7.279
              50          -10.04           9.171
              51           32.49           16.94
              52           -52.7           12.66
              53          -34.35           7.305
              54           1.076           10.19
              55           58.09           9.594
              56          -52.54           8.986
              57          -5.582             7.2
              58           8.836           11.22
              59           79.83           10.12
              60          -33.02           7.045
              61            7.13           7.671
              62           32.93           12.49
              63           71.13           8.547
              64          -59.62           13.74
              65          -26.32           15.06
              66           11.11           8.663
              67           55.36           9.952
              68          -61.27           14.76
              69          -44.33           12.89
              70           6.285           8.881
              71           47.82           10.46
              72           -67.4           13.14
              73          -28.83            12.4
              74           8.333           8.029
              75           78.29           8.435
              76          -34.75           11.46
              77           7.104           9.089
              78           34.17           7.803
              79           78.41           8.532
              80          -32.48           16.43
              81          -35.53           11.81
              82           16.91           6.021
              83           35.35           8.666
              84          -44.83           17.62
              85          -52.11           9.668
              86           1.565           6.092
              87           39.32           8.878
              88           -36.2           14.92
              89          -32.38           7.182
              90           16.91           6.092
              91           56.86           8.432
              92          -40.83           13.95
              93          -15.96           6.334
              94           36.81           7.336
              95            88.1           7.998
              96          -50.02           13.88
              97          -40.79           11.47
              98            12.9            9.11
              99           58.93           8.611
             100           -40.9           15.67
             101           -15.9           12.05
             102           14.53           8.495
             103           54.77           9.061
             104          -32.06           11.38
             105          -20.69           12.05
             106           10.67           7.911
             107           68.54           7.953
             108          -42.82            11.4
             109           2.525           10.15
             110           33.07           7.642
             111           77.15            8.15
             112          -29.73           17.72
             113          -56.64           10.45
             114           1.505           5.935
             115            39.9           8.478
             116          -59.89            15.8
             117          -21.21           8.897
             118           16.76           5.786
             119           63.09            8.99
             120          -52.29           13.81
             121          -20.93           6.896
             122           29.24           6.865
             123           78.32           8.293
             124          -39.76           13.05
             125          -6.623            6.14
             126           33.32           8.283
             127             120           7.509
APV               58              11               8               1
               0           63.24           31.28
               1          -38.12           25.28
               2          -16.91           21.96
               3          -77.02           16.81
               4          -126.3           14.94
               5          -65.14           12.67
               6          -17.07           9.611
               7           37.17           9.589
               8          -40.37           10.35
               9          -1.698           11.89
              10           20.93           7.085
              11           68.24           14.21
              12          -62.48           9.689
              13          -8.997           8.689
              14           39.63           9.095
              15           58.44           14.09
              16          -55.89           10.42
              17          -46.32           9.522
              18          -31.74           6.948
              19           48.97           7.432
              20          -66.89           13.77
              21          -13.93           9.095
              22          -7.133           6.634
              23           58.37           8.559
              24          -51.18           11.33
              25          -20.84           8.233
              26           5.397           7.783
              27           70.46           12.49
              28          -35.74           11.23
              29          -25.31           7.214
              30           17.44           6.558
              31           73.75            16.5
              32          -67.18           12.63
              33          -33.98           11.08
              34           3.368           10.13
              35            39.1            8.44
              36           -57.3            11.7
              37          -26.53           11.59
              38           12.84           9.414
              39           56.58           12.32
              40          -58.11           11.31
              41          -6.235           11.33
              42           16.13           10.64
              43           75.47           16.15
              44          -26.46           8.532
              45          -5.276            9.65
              46           10.24           8.734
              47           75.17           9.569
              48          -52.47           11.88
              49          -39.68           9.523
              50          -3.209           7.267
              51           51.83           7.436
              52           -62.9           12.52
              53           -19.8           8.517
              54           14.96           7.563
              55           52.48           12.22
              56           -42.6           10.21
              57           -16.9           8.037
              58           24.95           7.179
              59           71.24           14.24
              60          -27.51           10.64
              61          -21.49           7.506
              62           16.84           11.82
              63           74.64            9.79
              64          -67.76           13.09
              65          -27.13           8.452
              66        -0.05687           8.801
              67           58.23           8.903
              68          -56.21           9.507
              69          -19.38           6.864
              70         -0.1036           8.168
              71           54.86           9.911
              72          -35.21           7.661
              73           1.018           8.151
              74           5.427           7.746
              75           72.23           8.584
              76          -47.96           7.722
              77          -28.23           7.755
              78           28.26            7.48
              79           89.03           9.365
              80          -64.92           12.15
              81          -40.41           6.784
              82          -1.613           6.528
              83           42.29           8.025
              84          -37.27           10.38
              85          -20.88           6.974
              86           8.362           6.421
              87           66.28           11.67
              88          -46.82           7.234
              89          -17.84           7.938
              90           22.13           6.891
              91            51.4           8.653
              92          -41.81           7.038
              93          -11.58           7.255
              94           16.59           6.538
              95           102.1           9.636
              96             -56           9.826
              97          -26.71           6.723
              98           1.732            9.61
              99           48.03            17.2
             100          -43.81           8.297
             101          -39.88           6.586
             102           10.61           9.236
             103            61.8           9.176
             104          -42.99           7.523
             105          -17.96           9.419
             106           38.02           8.226
             107           67.37           10.15
             108          -61.67           7.427
             109           -9.42           8.708
             110           19.12           7.775
             111           83.84           9.382
             112          -44.22           10.54
             113          -16.83           6.625
             114          -14.09           6.896
             115           46.65           8.233
             116          -52.81           8.264
             117          -17.43           6.957
             118           7.614           7.092
             119           67.64           8.404
             120          -54.68            6.87
             121          -19.98           7.674
             122           21.91           12.75
             123           73.43           12.53
             124          -47.31           6.469
             125          -28.75           6.871
             126           61.48           7.798
             127           151.3           9.696
APV               58              11               8               2
               0           66.77           26.42
               1          -12.26           21.51
               2          -4.149           18.02
               3          -68.45           14.84
               4           -88.8           8.967
               5           -46.7           7.298
               6          -12.51           8.784
               7          -12.83           7.547
               8          -17.11           7.075
               9          -26.76           6.609
              10           16.85           7.519
              11           9.601           7.691
              12          -38.26           7.469
              13          -21.62           6.392
              14           42.88           7.385
              15           16.53           7.907
              16          -27.68           7.157
              17          -26.61           6.757
              18          -12.22            7.61
              19            32.9           6.748
              20          -33.36            7.22
              21          -29.08           6.497
              22           4.231           6.502
              23           17.06           6.691
              24          -7.243           6.817
              25          -13.42            6.58
              26           28.52            6.63
              27           34.01           6.615
              28          -21.81           6.731
              29          -11.26           6.482
              30           15.89           6.865
              31           25.92           7.751
              32          -55.76           7.417
              33             -22           6.999
              34           9.207           7.678
              35          -0.208           7.288
              36          -32.97           7.269
              37          -33.15           6.417
              38              13           7.823
              39           22.94           7.663
              40          -4.536           7.318
              41          -9.237           6.716
              42           31.38           8.194
              43           16.77             7.9
              44          -11.43           6.901
              45           5.765           7.747
              46           19.96           7.324
              47            34.7           8.611
              48          -33.16           7.003
              49          -15.01           6.584
              50           3.417           6.988
              51           2.098           6.317
              52          -22.88           6.898
              53           -25.6            6.24
              54           8.606           6.419
              55           11.03           6.512
              56          -21.73           6.575
              57          -4.151           6.315
              58           38.87           6.912
              59           33.28           7.249
              60          -5.683           6.432
              61           -22.1           6.491
              62           21.53           6.436
              63           42.36           8.228
              64          -17.89            7.95
              65          -18.23           6.612
              66           26.09           7.034
              67           15.01           6.459
              68          -22.67             7.5
              69           -16.6            6.17
              70           23.59           6.662
              71          -10.17           6.785
              72          -30.09           7.062
              73          -17.98           6.019
              74            11.6           6.323
              75           22.07           7.385
              76          -20.65           6.384
              77          -34.51           6.466
              78           3.566            6.11
              79           32.78           8.239
              80          -44.76           7.597
              81          -18.16           6.366
              82          0.9457           9.755
              83           37.22           6.115
              84          -29.58           7.373
              85          -4.996           6.253
              86            34.9           5.812
              87           29.44           6.373
              88          -22.32           6.567
              89           -23.7           6.034
              90           13.92           5.739
              91           27.96           7.123
              92          -28.56           6.162
              93          -6.525           6.291
              94            25.7           5.716
              95           31.52           8.061
              96          -29.79           7.453
              97          -6.052           6.118
              98           1.373           7.116
              99           36.76           7.182
             100          -43.28           7.107
             101             -15           6.119
             102           15.65           6.462
             103           20.75           6.929
             104          -29.41           7.116
             105          -4.795           7.028
             106           22.05           6.424
             107           15.87           7.762
             108          -8.489           6.296
             109           10.45           7.339
             110           39.96           6.427
             111           67.24            8.78
             112          -30.75           7.327
             113          -13.92           6.227
             114           20.68            6.22
             115           17.43           6.062
             116          -34.05           6.803
             117          -6.989           5.923
             118           23.29             5.7
             119           27.47           6.338
             120          -6.742           6.454
             121           2.137            5.91
             122           42.95           5.783
             123           36.91           7.429
             124          -9.382           6.075
             125           1.729           6.327
             126           31.43           6.202
             127           61.58           9.097
APV               58              11               8               3
               0           52.61           26.62
               1          -48.99           22.23
               2          0.6517           18.91
               3          -57.23           15.69
               4          -140.7           10.17
               5          -63.31           7.401
               6           9.897           8.167
               7           31.37           8.162
               8           -61.2           9.029
               9          -42.01             7.2
              10           19.22           7.286
              11           46.92           8.109
              12           -42.8           8.084
              13          -15.09           6.809
              14           56.11           7.369
              15           66.98           8.324
              16          -21.54           7.745
              17          -30.34           7.248
              18           1.561           7.733
              19           47.09           6.675
              20          -88.56           7.581
              21          -24.34           7.041
              22            21.3           6.426
              23           61.52           6.941
              24          -58.18           7.415
              25          -25.59           6.936
              26            36.9           6.334
              27           54.48           7.288
              28          -45.34           7.148
              29          -30.79           6.939
              30           47.31           6.502
              31           60.82           7.906
              32          -69.98           7.616
              33          -42.14           6.926
              34           12.61           6.866
              35           48.28           7.881
              36          -57.67            8.89
              37          -43.49           6.619
              38           28.64           6.836
              39           58.04           8.139
              40          -48.27           7.701
              41          -33.71           6.841
              42           34.06           7.677
              43           53.46           8.417
              44          -46.15            7.22
              45          -13.72           8.509
              46           40.66            7.38
              47           76.05           9.258
              48          -50.78           7.694
              49          -42.94            7.12
              50          -6.942           7.227
              51           29.98           7.744
              52          -76.45           7.415
              53          -33.89           6.985
              54           33.03           6.443
              55           53.57           6.684
              56          -59.46           7.257
              57          -28.31           6.766
              58           33.54           6.623
              59           62.98           7.454
              60          -24.18           7.011
              61          -13.94           6.812
              62            45.2           6.399
              63           43.08           8.667
              64          -60.75           7.635
              65          -28.58           6.762
              66           3.578           7.062
              67           59.13           7.878
              68          -66.19           7.513
              69          -29.27           6.511
              70           8.932           6.991
              71           45.15           7.716
              72          -40.91           7.758
              73           -35.6           6.572
              74           35.92           6.876
              75           43.09           8.099
              76          -33.92           6.902
              77            3.09            7.18
              78           43.03            6.98
              79           71.03           9.149
              80          -58.68           7.546
              81          -26.31           7.007
              82           11.63           6.539
              83           56.48           9.134
              84          -47.04            7.65
              85          -29.95           6.782
              86              13           6.101
              87           55.17            6.85
              88          -64.66           7.025
              89          -30.22           6.663
              90           35.73           5.982
              91           49.86           7.447
              92          -37.05           6.845
              93          -10.65           6.859
              94           69.29           6.071
              95           79.32           8.819
              96          -40.96           7.686
              97          -30.64           6.536
              98          -1.602           7.442
              99           46.88           8.006
             100          -54.74           7.484
             101          -29.04           6.463
             102           35.63            6.98
             103           35.58           7.856
             104          -42.98           7.671
             105          -17.36            7.92
             106            31.2           7.087
             107           49.76           8.576
             108          -56.22           6.665
             109          -18.73           7.885
             110           65.09            7.77
             111            74.3           9.765
             112          -64.68           7.423
             113          -21.96           6.836
             114           14.81            6.44
             115           46.97           11.77
             116           -62.5           7.375
             117          -30.29           6.538
             118           34.45           6.026
             119           58.42           6.654
             120          -60.54           7.052
             121          -25.78           6.546
             122           46.36           6.087
             123           65.04           7.911
             124          -46.06            6.62
             125          -10.23           6.849
             126           64.62            6.71
             127           82.32           10.21
APV               58              11               8               4
               0           80.44           30.92
               1          -17.49           25.26
               2          -17.45           22.08
               3          -116.7           16.69
               4          -128.3            9.48
               5           -35.7            7.59
               6          -1.733           9.249
               7           3.525           7.368
               8          -31.02           6.827
               9          -9.958           6.638
              10          -13.13           6.884
              11            44.5           7.586
              12          -46.94           7.509
              13          -9.807           6.437
              14           11.96           6.998
              15           45.12           7.695
              16          -14.33           7.378
              17          -28.21           6.507
              18           13.19           9.804
              19            9.99           6.477
              20          -46.18           7.134
              21          -10.57           6.618
              22           7.412            6.73
              23           13.12           6.268
              24          -46.26           6.936
              25          -5.655           6.531
              26           21.56           6.318
              27           34.78           6.815
              28          -47.24           6.824
              29          -14.88           6.755
              30           14.39           6.288
              31            50.1           7.295
              32          -32.56           7.308
              33          -8.102           6.791
              34           9.845           7.464
              35           22.85           7.278
              36           -51.1           7.202
              37          -4.516           6.472
              38           6.132           7.323
              39           22.97           7.428
              40          -42.56           7.052
              41           -11.6            6.77
              42           16.08           7.706
              43           42.94           7.959
              44           -36.9           7.327
              45          -2.544           7.732
              46           37.23           7.025
              47           57.75           8.322
              48          -42.15           7.215
              49          -18.33           6.374
              50          -13.29            8.11
              51            21.4           6.192
              52          -34.64            6.88
              53          -3.407           6.462
              54           19.71           6.441
              55           19.32           6.155
              56           -40.3           6.855
              57           4.118           6.462
              58           16.07           6.384
              59           58.08           6.887
              60          -23.02           6.462
              61           2.492           6.989
              62            18.5           6.034
              63           69.29           7.924
              64          -40.34           7.051
              65          -8.748            6.46
              66           13.95           8.051
              67           20.51           7.128
              68          -54.45           6.914
              69          -1.879           6.216
              70          0.1784           7.223
              71           29.27           7.096
              72          -33.96           6.867
              73          -10.15           6.213
              74           27.42           7.011
              75           52.19           7.534
              76          -28.59           6.703
              77           2.125           6.318
              78           14.92           6.423
              79           65.93            8.21
              80          -28.91           7.244
              81          -25.57           6.393
              82           10.71           7.427
              83           33.74           6.233
              84          -38.32           6.978
              85          -2.608           6.461
              86            18.4           6.216
              87           16.84           6.189
              88           -33.7           6.643
              89          -14.89           6.535
              90           7.287           6.164
              91           46.44           7.018
              92           -5.67           6.507
              93          -16.82           7.478
              94            12.7           5.901
              95           74.05           8.027
              96          -58.85           7.195
              97          -28.36           6.318
              98           3.816           7.885
              99           19.33           7.789
             100          -39.68           6.895
             101          -8.071           6.352
             102           1.241           7.036
             103           33.36           7.315
             104          -40.83           7.051
             105           -6.44           7.194
             106           12.33           7.161
             107           42.67           7.876
             108          -19.44           6.609
             109           10.02           7.167
             110           25.05           7.025
             111           71.19           8.804
             112          -20.55           7.072
             113           -9.51           6.211
             114           16.76           6.872
             115           24.74           6.005
             116          -44.29           17.13
             117          -9.508           5.976
             118           -5.88           5.964
             119           45.62           6.256
             120          -33.19           6.663
             121          -33.39           6.307
             122           30.21           6.041
             123           44.71           7.249
             124          -22.97            6.24
             125          -13.18           8.022
             126           16.39           6.234
             127           106.9           8.832
APV               58              11               8               5
               0           93.33           33.91
               1          -86.71           27.66
               2           -27.7           24.62
               3          -95.17           17.29
               4          -131.4           11.47
               5            -114           9.048
               6           9.271           10.46
               7           12.47           7.851
               8          -64.42           8.214
               9          -25.44           7.067
              10            33.6           7.342
              11              20           7.631
              12          -82.62           6.854
              13          -8.195           6.404
              14           45.11           7.744
              15            72.1           7.921
              16          -19.55            7.64
              17          -74.03           7.963
              18           22.54           10.84
              19           30.62           6.785
              20          -80.27           7.099
              21          -45.81           7.273
              22            45.5           6.872
              23           32.67            6.35
              24          -48.43           8.459
              25          -32.97           6.876
              26           49.63           6.534
              27           30.95           6.774
              28          -49.41           8.194
              29          -12.19            6.75
              30           50.67           6.963
              31           69.21           7.347
              32          -52.64           8.781
              33          -88.87           7.409
              34           29.78           8.979
              35           42.55           7.801
              36          -50.75           8.833
              37          -41.29           7.315
              38           55.32           7.842
              39           40.75           7.734
              40          -55.33           9.392
              41          -17.25           6.496
              42           38.48           8.372
              43           47.71           8.156
              44           -71.6            8.13
              45           1.107           9.903
              46           52.81           7.211
              47           63.01           8.649
              48          -37.99           8.511
              49          -73.15           8.096
              50           16.79           9.031
              51           34.95           6.236
              52          -57.23           8.172
              53          -46.82           7.548
              54           41.31           6.751
              55           35.87           6.183
              56           -47.9           8.416
              57          -21.35           6.572
              58              35           7.152
              59           60.77           6.946
              60          -36.53           7.637
              61          -10.24           7.205
              62           53.69            6.45
              63           88.78            8.42
              64          -49.49           9.052
              65          -75.09           8.194
              66           31.62           8.618
              67           34.26           7.377
              68          -75.54           7.498
              69          -68.39           8.351
              70           46.28           7.803
              71           26.05            7.35
              72          -48.69           8.492
              73           -8.59           6.745
              74           61.54           7.234
              75           56.11           7.758
              76           -55.8           8.405
              77           4.122           6.836
              78           46.26           6.846
              79           82.79           8.641
              80          -46.63           8.586
              81          -51.13           7.545
              82            42.4           7.935
              83           42.09           5.935
              84          -52.14           8.339
              85          -37.69           6.912
              86           39.56           6.573
              87           55.71           6.236
              88          -44.16           7.993
              89          -18.01           6.812
              90           48.05            5.98
              91           50.43           6.871
              92          -57.56           7.719
              93          -9.284           7.826
              94              40           5.791
              95           94.06           8.426
              96          -43.85           8.414
              97          -54.58           7.959
              98           38.23           8.338
              99           43.47           7.902
             100          -51.49           8.303
             101          -45.27           7.368
             102           33.49            7.38
             103           44.17           7.518
             104          -50.57           8.787
             105          0.4339           7.162
             106           51.93           7.329
             107           67.22           8.198
             108          -51.17           8.365
             109           26.14           7.685
             110           54.22           7.393
             111           110.6            9.47
             112          -46.82           8.315
             113          -66.29           7.951
             114           36.32            7.52
             115           13.98           5.853
             116          -69.29           7.879
             117          -19.88           6.264
             118           43.96           6.295
             119           25.04           6.082
             120          -56.46           8.138
             121           -20.9            6.55
             122           41.93            5.95
             123           64.26           7.354
             124          -44.44           7.646
             125           3.334           8.652
             126            51.8           6.321
             127           118.8           9.664
APV               58              11               8               6
               0           3.194           30.88
               1          -31.78            25.9
               2           12.19           22.85
               3           -76.1           16.96
               4            -171           9.434
               5          -46.09           7.545
               6          -12.35           9.498
               7            8.49           7.567
               8          -89.67           6.683
               9          -7.174           6.853
              10           36.87             7.3
              11           40.17           7.532
              12           -68.5           7.244
              13           20.84           6.455
              14           36.93           7.337
              15           42.78           7.499
              16          -98.62           6.738
              17          -49.87           6.406
              18           23.16           9.952
              19           36.17           6.552
              20          -83.74           6.798
              21          -24.16           6.472
              22           1.298           6.643
              23           30.12           6.079
              24          -72.43           6.515
              25           10.57           6.504
              26           17.82           6.232
              27           50.51           6.535
              28          -40.55           6.343
              29           48.75           6.838
              30           34.86           6.348
              31           50.13           7.027
              32          -107.5           6.777
              33          -32.86           6.642
              34           28.09           7.732
              35           50.24            7.62
              36          -93.15           6.731
              37           1.341           6.394
              38           43.77           7.695
              39           28.25            7.33
              40          -79.22           6.922
              41           20.94           6.299
              42           38.26           7.862
              43           63.87           7.787
              44          -50.09           7.045
              45           34.46           8.526
              46           19.49           6.965
              47           38.22           8.105
              48          -105.9           6.738
              49          -30.13           6.399
              50           13.03           8.223
              51            44.9           6.224
              52          -71.17           6.511
              53           5.615           6.508
              54           5.416           6.453
              55           35.97           5.928
              56          -78.79           6.392
              57            4.88           6.533
              58           42.61           6.493
              59           46.68           6.603
              60          -52.39           6.051
              61           30.71           7.163
              62           46.15           6.077
              63           62.65           7.741
              64          -96.46             6.7
              65          -46.24           6.324
              66           23.77           8.129
              67           44.77           7.414
              68           -78.9           6.668
              69          -4.579           6.397
              70            24.9           7.492
              71           36.49           7.096
              72          -82.31           6.808
              73           40.72           6.437
              74           29.78           6.956
              75           60.32           7.326
              76          -61.56           6.546
              77           16.14           6.708
              78           24.24           6.592
              79           53.39           8.055
              80          -81.79            6.83
              81          -7.446           6.493
              82           23.46           7.453
              83           29.06           6.024
              84          -79.58            6.74
              85           1.675             6.4
              86           19.55           6.356
              87           41.38           6.098
              88          -84.38           6.323
              89           32.18           6.651
              90           47.47           5.981
              91           55.16           6.736
              92          -54.46           6.203
              93           20.66           7.415
              94           35.75           5.759
              95           56.17           7.765
              96          -96.76           6.693
              97          -24.09           6.317
              98           38.54           8.286
              99            32.4           7.811
             100          -75.38           6.556
             101           2.745           6.374
             102           21.55           7.053
             103           42.16           7.258
             104          -66.12           7.059
             105            35.1           7.383
