#Wed Apr  9 15:01:56 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              17          0.8435           7.028
              18          -1.095           10.88
              19           25.28           7.052
              20          -12.96           8.118
              21          -21.12           6.946
              22          -25.32           7.546
              23           16.38           6.994
              24          -16.73           7.603
              25          -15.03           7.069
              26          -28.87           6.948
              27           31.09            7.72
              28           4.432           7.214
              29          -13.32            7.53
              30           -19.8            6.82
              31           57.88           8.342
              32          -3.472           8.288
              33           -25.2           7.686
              34          -13.98           7.257
              35           33.44           7.783
              36          -9.996           8.027
              37          -36.66           7.039
              38           -14.5           7.577
              39           40.09           8.039
              40          -28.85           7.833
              41           5.193           7.081
              42           8.356           8.208
              43           30.31           8.421
              44          -16.97           8.292
              45           1.237            7.34
              46           6.869           7.276
              47           63.79           9.193
              48          -8.696           8.364
              49          -33.73           6.894
              50          -23.49            9.09
              51           10.39           6.884
              52          -14.52           7.813
              53          -16.83           6.763
              54           7.614           7.337
              55           36.15           7.004
              56          -34.72           7.371
              57          -12.75           7.205
              58          -18.45           6.996
              59           24.48           7.722
              60           -9.89           7.016
              61          -26.85           8.039
              62          0.6781            6.57
              63           53.94           8.949
              64          -15.04           7.982
              65           -7.43           7.356
              66          -13.42           8.918
              67           22.38           7.917
              68          -26.52           8.022
              69          -16.88           6.712
              70          -12.78           8.177
              71           19.72             7.8
              72          -18.27           7.822
              73          -5.734           6.615
              74           -14.5           7.553
              75           38.41           8.161
              76           -1.21           7.656
              77           3.312           6.614
              78         -0.4917           7.169
              79           65.17           9.209
              80          -26.86           8.233
              81          -6.409            6.85
              82           2.143           7.756
              83           12.57           6.744
              84          -32.85            8.09
              85          -28.15           6.752
              86          -28.13           6.626
              87           54.44           7.097
              88          -13.07            7.35
              89          -18.92           6.989
              90          -13.95           6.379
              91           46.39           7.757
              92           3.179           6.909
              93          -23.06           7.946
              94          0.7441           6.349
              95           69.87           9.067
              96          -22.57           7.887
              97          -15.84           7.128
              98           6.311           8.531
              99           35.98           8.343
             100          -16.02           7.959
             101          -21.19           6.783
             102          -6.734           7.702
             103            25.3            7.87
             104          -21.74           8.069
             105          -6.107           6.895
             106           -4.04           7.482
             107           29.16           8.434
             108          -3.562           7.466
             109          -12.26           6.925
             110           3.588           7.519
             111           75.53           9.685
             112          -3.698           8.166
             113          -8.942            6.64
             114          -17.04           7.265
             115           35.88           6.855
             116          -24.64           7.691
             117          -26.16           6.445
             118          -11.13           6.507
             119           24.18           7.069
             120           2.848           7.262
             121          -12.06           6.864
             122          -1.349           6.426
             123            32.9           7.985
             124          0.1462           6.756
             125          -11.19           9.184
             126          -3.367           6.795
             127           106.6           9.767
APV               58              11               3               1
               0           114.7            30.9
               1           18.17           26.49
               2          -11.38           23.91
               3          -26.27           22.82
               4          -128.3           9.472
               5          -47.14           7.495
               6          -34.14           9.664
               7           7.129           7.844
               8          -29.43           7.667
               9          -20.89           7.177
              10          -23.15           7.527
              11           24.54           7.942
              12          -26.24           8.239
              13          -11.19           7.022
              14           1.721           7.385
              15           56.65           8.341
              16          -23.04           8.431
              17          -21.51           6.858
              18          -11.54           10.97
              19           4.201           6.762
              20          -23.39           7.967
              21           8.724           6.783
              22          -15.84           7.328
              23           23.17           6.703
              24          -37.65           7.453
              25          -19.45           6.849
              26            6.82           6.715
              27           38.83            7.33
              28          -32.29           6.878
              29          -17.74           7.496
              30           19.96           6.538
              31           63.01           8.004
              32          -10.62           8.421
              33          -8.703           7.328
              34          -0.144            7.38
              35           11.64           7.409
              36          -55.05           7.879
              37          -18.33           6.851
              38         -0.2054           7.751
              39           24.71           7.743
              40          -17.54           7.872
              41          -15.67           6.843
              42          -12.16           8.058
              43           50.58            8.26
              44          -19.32           7.855
              45          -18.93           7.809
              46           -5.61           7.149
              47            60.6           8.942
              48          -21.35           8.402
              49          -1.438           6.852
              50          -14.22           9.071
              51           18.49           6.554
              52          -29.88           7.713
              53           -16.7           6.714
              54          -11.78           7.056
              55           36.28           6.618
              56          -34.82           7.238
              57           -16.9           7.089
              58           8.545           6.743
              59           45.86           7.382
              60          -14.24           6.806
              61          -27.08           8.112
              62           1.176           6.439
              63           81.73           8.535
              64          -7.598           8.208
              65           7.099           6.659
              66          -8.029           13.68
              67           10.65           7.105
              68          -36.75           7.885
              69          -17.81           6.482
              70          -10.34           8.266
              71           25.41           7.909
              72          -34.32           7.806
              73         -0.8255           6.414
              74           2.534           7.592
              75           52.18            8.17
              76          -1.854           7.268
              77          -3.618           6.779
              78           5.766           7.111
              79           85.86           9.037
              80          -17.23             8.3
              81          -1.183           6.615
              82          -16.46           7.652
              83           35.24           6.495
              84          -8.939            8.07
              85           14.52           6.597
              86          -6.433           6.588
              87              42           6.772
              88          -28.93           7.151
              89          -8.015           7.003
              90           1.733           6.279
              91           37.31           7.521
              92            2.11           6.721
              93           -15.4           8.127
              94          -3.887           6.086
              95           68.49           8.674
              96          -35.09           7.995
              97          -33.69           6.637
              98            7.33           8.661
              99           14.17           8.092
             100           -57.4           7.699
             101          -6.987           6.605
             102          -11.86           7.725
             103           29.07           7.669
             104          -25.19           7.908
             105          -9.036           7.331
             106          -2.731           7.445
             107           48.84           8.353
             108          -10.16           7.019
             109          -11.99            7.36
             110          0.6737           7.509
             111           96.39           9.439
             112          -35.83           8.007
             113          -10.75           6.494
             114         -0.1479           7.308
             115           8.048           6.477
             116          -25.83           7.519
             117          -4.155           6.408
             118          -19.01           6.366
             119           27.26           6.723
             120          -20.19           7.031
             121          -10.68           6.749
             122           3.429           6.229
             123           69.91           7.879
             124          -10.34           6.522
             125          -24.39           9.119
             126          -10.92           6.593
             127           112.3           9.579
APV               58              11               3               0
               0           108.4           32.34
               1           8.316           27.62
               2          -15.12           24.89
               3           3.129           23.71
               4          -148.5           10.13
               5          -33.24           8.024
               6           -12.6           9.952
               7           30.03           8.801
               8          -71.44           7.721
               9          -16.79           8.321
              10           10.49           7.969
              11           15.69           8.398
              12          -50.59            8.55
              13          -10.83           8.256
              14           30.46           7.691
              15           40.97            8.81
              16          -36.48           8.549
              17          -33.65           7.072
              18          -29.82           12.11
              19           30.67           7.026
              20          -49.74           8.202
              21          -34.65           7.125
              22          -16.11           7.833
              23           28.31           6.977
              24          -41.65           7.519
              25          -41.88           7.063
              26           14.69           6.953
              27           63.21            7.58
              28           -29.5           7.127
              29          -3.994           7.793
              30           17.67           6.784
              31           53.52           8.226
              32          -31.98           8.848
              33          -30.73           7.462
              34           12.85           7.388
              35           18.38           8.039
              36          -56.47           8.259
              37          -35.14           7.464
              38           6.392           7.838
              39           46.57            8.47
              40           -42.3           8.173
              41           -1.64           7.707
              42           47.03           8.594
              43           29.08           8.742
              44          -62.66           7.679
              45           4.882           9.965
              46           32.98           7.563
              47           80.36           9.448
              48          -30.46           8.495
              49          -26.91           7.002
              50          -15.49           10.03
              51           30.18           6.699
              52          -57.96           7.883
              53          -23.64           6.981
              54           -1.84           7.546
              55           22.72           6.791
              56          -53.27           7.364
              57          -15.97           7.308
              58           31.69           7.076
              59           34.87           7.566
              60          -24.46           6.901
              61          -22.03            8.12
              62           34.85           6.593
              63           102.1           13.78
              64           -27.7           8.837
              65          -32.49           7.201
              66           18.93           9.068
              67           32.52           8.504
              68          -48.01           8.201
              69           4.936           7.068
              70           14.05           8.693
              71           32.53           8.207
              72          -54.16           8.077
              73          0.8556           7.127
              74           7.526           7.808
              75           47.14           8.497
              76          -49.43           7.167
              77          -11.26           8.808
              78           16.32           7.466
              79           96.38           9.583
              80          -52.69           8.336
              81          -25.79           6.894
              82          -16.04           8.201
              83           47.54           6.796
              84          -46.72           8.307
              85          -30.21            6.86
              86           7.241           6.824
              87           44.57           6.874
              88          -35.33           7.326
              89          -33.42            7.24
              90           39.31           6.491
              91           51.28           7.668
              92          -41.55           6.826
              93          -18.44           8.514
              94            28.4           6.443
              95           88.47           9.202
              96          -62.56           8.157
              97          -17.75           7.046
              98          -1.819           9.091
              99           45.15           9.062
             100          -66.93            8.07
             101          -22.37           7.395
             102           5.909           8.125
             103              43           8.267
             104          -42.08            8.19
             105          -7.089           9.492
             106           13.05           7.828
             107            60.6           8.843
             108           -43.3           6.938
             109           8.864           9.656
             110           44.98           8.271
             111           83.33           9.925
             112          -40.26           8.179
             113            4.37           6.763
             114           24.69           7.741
             115           32.41           6.696
             116          -61.45           7.681
             117           2.096           6.753
             118           11.78            6.63
             119           22.81           6.853
             120          -45.14           7.173
             121          -9.326           7.074
             122           16.44           6.298
             123           52.24           8.092
             124          -13.11           6.795
             125          -7.763           9.353
             126           18.32           7.004
             127           115.8           10.11
APV               58              11               3               7
               0           87.02           33.13
               1          -8.668           28.72
               2           11.73           26.45
               3          -35.54           25.21
               4          -161.2           9.976
               5          -38.71           7.977
               6          -9.075            9.61
               7           9.549           8.324
               8          -64.12           7.665
               9          -2.852           7.202
              10           10.58           7.512
              11           31.76           8.267
              12          -56.74           8.275
              13           14.24           7.186
              14           23.24           7.534
              15           48.34           8.442
              16          -58.98           8.167
              17          -26.89           7.035
              18           4.067           12.15
              19          -14.45           6.982
              20          -71.69           7.992
              21           7.223           7.047
              22          -7.184           7.958
              23           33.11           6.983
              24          -74.27           7.497
              25           23.59           7.119
              26           7.466           7.066
              27           46.17           7.569
              28          -34.53           7.054
              29           4.908           7.725
              30           4.689           6.837
              31           38.03           8.087
              32          -60.28            8.28
              33          -22.31           7.629
              34           30.15           7.373
              35           22.88           7.857
              36          -66.62           7.993
              37           11.15           7.183
              38           31.22           7.662
              39           50.12           8.067
              40          -52.12           7.824
              41            11.2           7.103
              42           8.961           8.017
              43           26.47           8.421
              44          -51.28           8.127
              45          -7.091           7.724
              46           7.419           7.258
              47           70.67           9.179
              48          -52.75           8.288
              49           5.899           7.012
              50           32.88            10.2
              51           33.15           6.769
              52          -68.13           7.642
              53          0.0034           6.992
              54           11.38           7.773
              55           38.31           6.886
              56          -67.68           7.362
              57           21.56           7.211
              58           18.89           7.101
              59           25.72           7.653
              60          -22.56           6.842
              61           22.66           8.195
              62           23.27           6.681
              63           92.19           8.963
              64          -52.56           7.936
              65          -17.21           7.078
              66           31.88           9.268
              67           25.72           8.124
              68          -57.21           7.872
              69           3.437           6.746
              70           21.01           8.566
              71            14.4           7.856
              72          -51.76           7.778
              73          -4.984           6.614
              74           7.021           7.571
              75           27.55           8.312
              76          -35.25           7.542
              77          -8.883           6.814
              78           11.08           7.186
              79           65.96           9.234
              80          -61.31           8.233
              81          -16.81           6.887
              82           32.41           8.206
              83           10.37           6.734
              84          -59.85           8.021
              85            2.03           6.804
              86           10.09           6.899
              87           38.94           6.922
              88          -46.61           7.279
              89           11.68           7.304
              90          -1.804           6.533
              91           42.68           7.894
              92          -35.61           6.805
              93           4.771           8.458
              94         -0.8783           6.365
              95            76.9           9.184
              96          -76.99           7.815
              97          -6.232           7.041
              98           10.91           8.801
              99           36.58           8.605
             100          -66.36           8.635
             101           6.791           6.985
             102          0.6983           8.048
             103           25.21           8.015
             104          -52.68           7.972
             105           19.77           7.375
             106           10.54            7.66
             107            65.8           8.829
             108          -38.98           7.338
             109           27.04           7.425
             110            31.1            7.69
             111           89.37            9.89
             112          -62.89           7.994
             113          -13.79           6.669
             114           29.53           7.808
             115           33.58           6.873
             116          -59.03           8.301
             117          -9.998           6.705
             118           20.93           6.721
             119           23.25           6.973
             120           -56.9           7.144
             121           15.18           7.167
             122           3.178           6.483
             123           58.42           8.147
             124          -48.44           6.525
             125           11.63           9.616
             126           15.72           6.886
             127           104.3           10.11
APV               58              11               3               6
               0           75.34           32.72
               1           -24.7           27.96
               2          -28.54            25.2
               3           3.071           24.44
               4          -175.6           9.437
               5          -98.97           7.623
               6          -29.14           8.512
               7           61.27           7.649
               8          -60.13           7.101
               9          -26.85           6.974
              10           13.59            7.13
              11           87.63           7.881
              12          -61.42           7.703
              13          -40.69            6.81
              14           30.45           6.926
              15             103            8.02
              16          -76.84           7.452
              17          -51.94           6.668
              18          -13.59           10.68
              19           42.45           6.973
              20          -59.65           7.423
              21          -46.86           6.559
              22           1.675           7.372
              23           64.76           6.994
              24          -74.36            6.98
              25          -34.88           6.735
              26           2.499           6.791
              27           86.25           7.483
              28          -59.01           6.589
              29          -29.11           7.183
              30           38.74           6.735
              31           103.9           7.839
              32          -64.68           7.492
              33          -46.45           7.337
              34           4.004           6.846
              35           48.94           7.124
              36          -64.65            7.38
              37          -53.03           6.722
              38           17.52           7.322
              39           84.09           7.719
              40           -48.9           7.346
              41          -48.67           6.689
              42           12.77            7.45
              43           89.32           7.969
              44          -51.55           7.812
              45          -17.92           7.596
              46           26.17           6.821
              47           115.5           8.611
              48          -65.88           7.625
              49          -70.93           6.423
              50          -11.06           9.012
              51           47.96           6.774
              52          -55.35           7.189
              53          -66.94           6.428
              54          -6.535           7.191
              55           78.01           6.845
              56          -60.44           6.977
              57          -40.19           6.742
              58           21.35           6.936
              59            74.6           7.517
              60          -40.49           6.581
              61          -30.58           7.581
              62            32.7           6.553
              63             114           8.497
              64          -53.36           7.308
              65          -50.36            6.71
              66           -10.5           8.083
              67           56.58           7.285
              68          -73.33           7.252
              69          -55.33           6.398
              70           14.78           7.692
              71           87.97           7.549
              72          -44.54           7.288
              73          -31.41           6.387
              74           34.09           7.153
              75           104.8           7.739
              76          -24.82           7.233
              77          -27.64           6.753
              78           29.87           6.862
              79           140.1           8.855
              80          -39.68           7.716
              81          -50.94           6.502
              82          -8.768           7.771
              83           58.51           6.777
              84          -51.24            7.48
              85           -49.8           6.372
              86           6.568           6.644
              87           73.41           6.974
              88          -42.94           6.874
              89          -34.26           6.736
              90           49.97           6.491
              91           83.51           7.403
              92          -52.25           6.422
              93          -24.02           7.661
              94           22.27           6.335
              95           133.7           8.735
              96          -63.83           7.265
              97          -53.34           6.742
              98          -12.55           7.792
              99           46.18           7.851
             100          -72.53           7.212
             101          -32.76           6.546
             102            9.64           7.293
             103           88.11           7.615
             104          -48.78           7.494
             105          -11.56           7.309
             106           21.86           7.074
             107           104.9           8.178
             108          -53.35           6.907
             109          -13.87           7.188
             110           45.26           7.099
             111           160.5           9.345
             112          -64.14           7.363
             113          -70.66           6.292
             114          -7.767           7.171
             115           61.55           6.716
             116          -59.47           7.122
             117          -45.06           6.227
             118           15.25           6.493
             119           87.28           6.969
             120          -59.81           6.703
             121          -40.88           6.558
             122           21.66           6.368
             123           94.69           7.803
             124          -50.77           6.246
             125          -13.43           8.639
             126           48.06           6.847
             127             154           9.481
APV               58              11               3               5
               0           72.39           31.89
               1          -22.58           27.19
               2          -30.09           25.16
               3          -16.39           24.56
               4          -166.4           9.591
               5          -85.61           7.799
               6           -28.9           10.22
               7           39.71           8.545
               8          -68.41           7.655
               9          -51.03           7.307
              10           7.659           7.974
              11            79.3            8.52
              12          -53.65           8.286
              13          -38.53           7.311
              14           5.723           7.702
              15           80.34            8.65
              16          -38.83           8.576
              17          -31.96           7.154
              18          -8.298           13.43
              19           32.24           7.236
              20          -54.67           8.132
              21          -61.08           7.054
              22          -5.713           8.083
              23            58.4           7.124
              24          -63.93           7.503
              25          -45.39           7.239
              26          -3.176            7.06
              27           80.03           7.728
              28          -46.78           7.065
              29          -30.86           8.224
              30           24.91           7.003
              31           91.21           8.384
              32          -21.64           8.555
              33          -43.98            7.71
              34           19.43           7.688
              35           49.65           8.097
              36          -66.14           7.962
              37          -26.77           7.273
              38          -14.99            7.99
              39           62.27            8.33
              40          -64.42           7.873
              41          -22.83           7.118
              42           19.91           8.579
              43           79.51           8.715
              44          -50.57           8.268
              45         -0.7007           7.885
              46           35.34           7.393
              47           99.31           9.332
              48          -46.07           8.666
              49          -41.56           6.971
              50          -8.658           10.57
              51            32.4            6.99
              52          -77.78           7.818
              53          -38.75           7.001
              54           8.801           7.744
              55           50.09           6.977
              56          -68.18           7.316
              57          -32.91           7.573
              58          0.9475           7.229
              59           82.87           7.864
              60          -10.73           7.024
              61           -40.1           8.809
              62           17.66           6.766
              63           114.4           9.042
              64          -47.76            8.12
              65          -24.27           7.239
              66           9.155           10.02
              67            53.5           8.463
              68          -67.92           8.034
              69          -22.59           6.806
              70          -9.154           8.689
              71           67.98           8.209
              72          -39.37           7.905
              73           -21.7           6.726
              74            20.2           8.149
              75           83.14            8.53
              76          -25.32           7.536
              77          -12.86           6.983
              78           31.59           7.512
              79           125.1            9.46
              80          -49.58           8.551
              81          -39.91           6.925
              82          -6.164            8.93
              83           30.91           6.907
              84          -54.26            8.26
              85          -46.02           6.916
              86           18.04           7.216
              87           80.25           7.159
              88          -35.58           7.332
              89          -43.66           7.406
              90           7.073             6.7
              91           85.37           8.014
              92          -31.33           6.918
              93          -20.13           9.078
              94           43.94           6.549
              95           100.7           9.246
              96          -39.59           8.179
              97          -46.56           7.054
              98          -16.37           9.168
              99           48.24           8.848
             100          -43.32           8.023
             101          -25.64           6.953
             102            10.5           8.201
             103           58.94            8.21
             104          -53.64           8.047
             105          -17.72           7.312
             106           30.14           8.027
             107           92.52           8.779
             108          -40.59            7.31
             109          -8.759           7.434
             110           26.19           8.025
             111           111.3           9.993
             112          -43.83            8.28
             113          -39.03           6.776
             114           2.466           8.347
             115           59.88           6.991
             116          -65.44           7.716
             117          -32.85           6.778
             118           14.79           6.873
             119           69.99           7.064
             120          -21.57           7.373
             121          -28.78           7.279
             122           13.38           6.621
             123           89.11           8.323
             124          -30.78           6.752
             125          -10.36           10.39
             126           33.73           7.122
             127           129.2           10.07
APV               58              11               3               4
               0           104.4           33.39
               1          -25.59           28.27
               2          -15.51           25.75
               3           18.61           24.81
               4          -158.2           9.988
               5          -81.87           7.753
               6          -24.64           10.14
               7           48.99           8.387
               8          -72.69           7.714
               9          -41.61           6.852
              10           8.955           7.988
              11           82.45           8.253
              12          -55.09           8.262
              13          -27.27           6.875
              14           53.47           7.891
              15           79.28           8.403
              16          -47.43           8.333
              17           -68.2           6.918
              18          -5.037           10.43
              19           66.72            6.89
              20          -56.85           8.168
              21           -54.9           6.917
              22           3.215           7.221
              23           47.08           6.899
              24             -74           7.657
              25          -25.07           6.994
              26           30.54           6.688
              27           61.29           7.434
              28           -56.7           7.181
              29          -15.51           7.418
              30           24.78           6.632
              31            44.2           7.989
              32          -57.36           8.292
              33          -74.88           7.314
              34            2.05           8.006
              35           56.57           8.139
              36          -69.63           7.959
              37          -55.14           6.677
              38           32.37           8.516
              39            84.8           8.153
              40          -54.29           7.821
              41          -8.655           6.873
              42           24.51           8.542
              43           82.26           8.483
              44          -55.27           7.819
              45          -12.93           7.677
              46           63.08           7.584
              47           67.12            8.93
              48          -49.85           8.395
              49           -43.3           6.969
              50          -14.12           8.784
              51           43.81            6.72
              52          -69.06           7.913
              53          -66.99           6.753
              54           4.481            7.17
              55           54.19           6.752
              56          -76.68           7.468
              57          -35.83           6.995
              58           27.19           6.805
              59            56.2           7.548
              60          -44.81           7.004
              61          -7.227           7.842
              62           40.98           6.469
              63           72.69           8.513
              64          -41.06           8.383
              65           -50.5           7.046
              66           2.645           9.582
              67           53.58           8.409
              68          -58.23           11.87
              69           -39.2            6.59
              70           17.64            8.71
              71           79.13           8.061
              72          -46.58           12.58
              73          -10.68           6.668
              74           49.42           7.948
              75           64.07           8.191
              76          -45.68           7.489
              77          0.9123            6.66
              78           51.27           7.609
              79           72.52           8.989
              80          -61.61           8.346
              81          -49.08           6.993
              82           -20.5           7.752
              83           47.77           6.879
              84          -64.92           12.19
              85          -30.47           6.806
              86           20.11           6.767
              87           69.37           6.949
              88          -40.23           12.32
              89          -33.54           7.033
              90           25.19            6.51
              91           51.92           7.632
              92          -59.36           6.983
              93          -14.43            7.68
              94           49.05           6.446
              95           91.99           8.834
              96          -48.22           7.989
              97          -47.02            6.79
              98           18.02           9.085
              99           72.95           8.876
             100          -72.27           12.29
             101          -51.48           6.736
             102           16.29           8.056
             103           79.57           8.002
             104          -61.29           12.46
             105          -9.374           7.333
             106           24.93           7.867
             107            72.7           8.475
             108          -38.99           7.244
             109           1.247           7.373
             110           57.74           8.163
             111           104.8           9.534
             112          -39.32            11.7
             113          -51.36           6.564
             114          -13.85           7.449
             115           49.81           6.797
             116          -51.67           12.66
             117          -33.68           6.535
             118            26.9           6.627
             119           67.17           6.941
             120          -46.98           7.244
             121          -11.06           6.822
             122           42.29           6.436
             123           76.97           7.949
             124          -44.94           6.806
             125          -9.629           8.897
             126           58.51            6.87
             127           97.04            9.34
APV               58              11               3              13
               0           69.57           33.65
               1          -25.63            29.3
               2          -31.71           25.25
               3          -7.184           24.62
               4          -185.3           12.86
               5          -62.11           11.87
               6          -5.977           5.491
               7           35.47           4.876
               8           -83.7           11.29
               9          -33.28           11.96
              10           12.91           4.727
              11           63.61           4.977
              12          -86.05           11.64
              13          -16.84           12.17
              14           42.39            4.57
              15           67.41           5.258
              16          -91.62            12.8
              17           -40.3           12.31
              18           3.148           5.395
              19            56.4           5.298
              20          -85.79           12.32
              21          -38.55           12.11
              22           14.76           4.948
              23           34.97           4.966
              24          -96.84           12.44
              25           -27.6           12.12
              26           31.02           4.836
              27           64.42           5.235
              28          -55.51           11.32
              29          -7.475           11.57
