#Tue Apr 15 10:19:36 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              57          -15.08           5.944
              58            26.7           5.475
              59           54.39           8.757
              60           -29.8           7.059
              61          -2.506           5.781
              62           30.06           5.545
              63           69.84           8.228
              64          -55.52           7.219
              65          -31.94           6.722
              66           20.45           5.531
              67           39.52            6.19
              68          -70.14           5.818
              69          -28.82           6.168
              70           33.91           5.815
              71            36.4           6.613
              72          -51.06           7.793
              73          -7.578           5.716
              74           16.43           5.471
              75           42.33           7.228
              76          -38.97           7.298
              77           16.22           5.671
              78           33.93           5.719
              79           79.45           8.503
              80          -71.03           4.378
              81          -30.88           6.614
              82           16.97           5.397
              83           34.59            5.75
              84          -65.82           6.565
              85          -18.98           6.232
              86           32.11           5.264
              87           32.73           6.107
              88          -60.18           8.225
              89          -12.42           5.989
              90           38.84           5.264
              91           68.91             9.7
              92          -21.19            6.81
              93           7.785           5.857
              94           48.88           5.315
              95           81.47           8.332
              96          -60.11           6.456
              97          -17.67           8.608
              98           16.57           5.947
              99           38.61           6.698
             100          -69.57           5.859
             101          -24.26           5.987
             102           18.05           5.658
             103           47.15           6.806
             104          -48.71           7.792
             105           2.484           6.381
             106           29.97           5.811
             107           61.37           7.698
             108           -24.3           6.575
             109           27.34           6.263
             110           40.37           6.275
             111           91.67           9.235
             112          -52.08           6.994
             113          -30.86           6.616
             114           11.73           9.452
             115           45.55           5.677
             116          -72.01           5.417
             117          -25.24           5.962
             118           19.39           5.147
             119           42.47           6.103
             120          -39.71           10.02
             121           5.169           5.464
             122            49.9           5.378
             123           63.91           7.284
             124          -20.96           6.506
             125           22.24           5.443
             126           39.72           6.001
             127           126.9           9.537
APV               58              11               9               5
               0           65.83           31.74
               1          -37.64           26.75
               2          -35.62           23.82
               3          -95.88            20.9
               4          -136.9           9.557
               5          -71.07           7.053
               6          -4.976           9.221
               7           33.87           6.566
               8          -64.08           6.088
               9          -26.04           5.787
              10           14.54           6.858
              11           44.23           6.572
              12          -48.77           6.704
              13          -23.04           5.659
              14           36.66           6.721
              15            66.3           6.816
              16          -44.19           6.637
              17           -48.5            5.99
              18           1.535           8.462
              19           35.05             5.7
              20          -67.36           6.447
              21          -35.21           5.867
              22           13.18           6.049
              23           57.15            5.77
              24          -47.02           9.248
              25          -21.95           5.892
              26           19.84           5.571
              27           48.09           5.956
              28           -49.2           5.873
              29          -8.389           6.104
              30           28.74           5.777
              31           63.54           6.487
              32          -56.62           6.577
              33          -21.91           6.075
              34           6.034           6.505
              35           31.04           6.598
              36             -51           6.418
              37          -19.95           5.554
              38           4.011           6.838
              39           38.64           6.526
              40          -50.67           6.396
              41          -39.24           5.775
              42           5.056           7.407
              43            52.8            6.81
              44          -29.49           6.332
              45          0.5517           6.593
              46           35.51           6.594
              47           49.24           7.305
              48          -44.47           6.518
              49          -31.76           5.901
              50           12.62           7.369
              51            36.8           5.538
              52          -57.14           6.349
              53           -25.6           5.798
              54           14.25           5.774
              55           68.92           5.455
              56          -34.93           6.131
              57          -12.41           5.957
              58           20.28           5.845
              59           61.34           6.069
              60          -18.07             5.8
              61          -18.76           6.398
              62           34.77           5.666
              63           56.17           7.012
              64           -61.3           6.361
              65          -35.35           5.718
              66           10.39           7.775
              67           44.08           6.449
              68          -61.82           6.355
              69          -38.45           5.485
              70           25.68           7.133
              71           34.64           6.223
              72          -56.59           6.351
              73          -25.67           5.493
              74           12.75            6.63
              75           57.68           6.602
              76          -13.18           6.154
              77           13.26           5.676
              78            41.1           6.286
              79           76.28           7.255
              80          -32.25           6.522
              81          -25.89           5.934
              82           11.01           6.765
              83           45.44           5.625
              84          -60.43           6.477
              85          -23.43           5.913
              86           19.71           5.694
              87           51.08            5.65
              88          -46.88           5.946
              89          -24.15           6.124
              90           29.96            5.41
              91           47.19           6.106
              92          -34.11           5.825
              93          -15.12            6.77
              94           51.48           5.325
              95            77.4           6.969
              96          -51.85           6.353
              97          -21.98            5.56
              98          -10.05           7.624
              99           46.52           6.822
             100          -47.57           6.272
             101          -36.15           5.518
             102           5.568           6.718
             103           50.68           6.249
             104           -59.3           6.342
             105          0.6777           6.172
             106           32.76           6.694
             107           71.13           6.857
             108          -26.06           5.855
             109           7.265           6.237
             110           39.26            6.93
             111           72.76           7.711
             112          -53.82           6.313
             113          -35.09           5.782
             114           23.57           6.335
             115           41.02            5.54
             116          -59.77           10.82
             117          -21.05           5.846
             118           15.24            5.48
             119           62.49             5.5
             120          -39.97           6.039
             121          -20.91           5.912
             122           28.71           5.447
             123           73.19            6.38
             124          -23.94           5.809
             125           8.138           7.409
             126           77.66           6.048
             127           77.72           7.987
APV               58              11               9               6
               0           46.52           30.41
               1          -47.94           25.34
               2          -15.47           22.65
               3          -65.53           22.45
               4          -180.6           9.605
               5          -70.85            7.12
               6          -6.558           8.187
               7           13.77           6.697
               8          -94.76           6.126
               9          -16.17           6.019
              10           31.97           6.685
              11           51.63           6.609
              12           -65.7           6.767
              13          -13.53           5.869
              14           44.63           6.548
              15           81.95           6.821
              16          -70.03           6.341
              17          -44.55           5.971
              18           17.76           7.863
              19            57.5           5.898
              20          -75.12           6.345
              21          -50.82           5.844
              22           7.635           5.991
              23           50.62           5.704
              24          -92.16           6.062
              25          -30.63           5.932
              26           38.75           5.733
              27           71.15           6.203
              28          -79.08           5.845
              29          -25.78           6.105
              30           50.93           5.915
              31           78.18            6.54
              32          -68.72           6.491
              33          -50.81           6.212
              34           17.84           6.404
              35           43.62           6.422
              36          -103.4           6.308
              37          -44.62           5.766
              38           12.01           6.623
              39           65.04           6.598
              40          -78.47           6.439
              41          -18.58           5.946
              42           12.98           7.011
              43           49.69           6.886
              44             -69           6.206
              45           1.862           7.214
              46           46.02           6.595
              47           90.05           7.416
              48             -60           6.281
              49          -41.45             5.9
              50           23.94           7.022
              51           56.12           5.667
              52          -86.88           6.102
              53          -36.63           5.792
              54           19.56           5.914
              55           67.85           5.755
              56          -69.98           5.882
              57          -17.88           5.919
              58           50.28           5.955
              59           65.52            6.16
              60          -52.98           5.683
              61           1.144           6.264
              62           66.28           5.775
              63           94.48           7.082
              64          -78.93           6.342
              65          -34.39           5.871
              66           13.56           7.111
              67           31.54           6.384
              68          -108.2           6.361
              69          -38.84            5.66
              70           27.54           6.804
              71            66.8           6.397
              72           -79.3           6.355
              73          -23.82           5.719
              74           50.52           6.544
              75            73.2           6.677
              76          -42.41           6.109
              77           19.34           6.025
              78           68.51           6.232
              79           107.9           7.325
              80          -72.49           6.318
              81          -36.17           5.917
              82           9.912           6.466
              83           42.33           5.681
              84          -98.32           6.308
              85          -23.37           5.848
              86           38.62            5.76
              87           73.32           5.764
              88          -77.27           5.875
              89          -15.78           6.007
              90           41.59           5.503
              91           63.95           6.284
              92          -63.15           5.651
              93            10.9           6.508
              94           64.81           5.489
              95             124           7.102
              96          -72.51           6.342
              97          -38.05           5.804
              98           27.94           7.291
              99           60.83           6.824
             100          -96.91           6.179
             101          -22.47           5.751
             102           29.57           6.548
             103           79.13           6.395
             104          -59.17           6.403
             105          -6.598           6.536
             106           65.81           6.566
             107            79.8           6.962
             108          -50.68           5.912
             109           1.037           6.596
             110           63.35           6.664
             111            98.3           7.709
             112          -88.08           6.114
             113          -22.97            5.81
             114           6.733           6.174
             115           52.22           5.692
             116          -79.25           6.065
             117          -24.84           5.674
             118           40.41           5.649
             119           76.21           5.785
             120          -60.49           5.944
             121          -8.254           5.894
             122           45.86           5.581
             123           69.44           6.492
             124          -41.97           5.586
             125          -2.655           6.818
             126           49.07           5.929
             127           111.3           7.999
APV               58              11               9               7
               0           24.77           30.63
               1          -43.24           23.99
               2          -9.678           20.95
               3          -65.22           20.35
               4          -154.6           9.301
               5          -79.35           6.844
               6           3.301            8.28
               7           35.85           5.884
               8          -84.81            5.72
               9          -36.98           5.427
              10           45.45           6.256
              11           29.47           5.666
              12          -74.48            6.22
              13           8.508           5.531
              14           58.49           6.137
              15           45.69           5.982
              16          -75.24           6.014
              17          -39.76           5.489
              18            23.5           8.069
              19           28.98           5.318
              20          -51.94           6.032
              21          -43.91           5.372
              22           31.58           5.834
              23            45.6           5.129
              24          -62.26           5.767
              25          -18.71           5.526
              26           36.43           5.425
              27           57.11            5.43
              28          -54.78           5.582
              29           3.167           5.778
              30           48.89           5.527
              31           73.62           5.783
              32           -61.4           6.123
              33          -56.16           5.689
              34           23.53           6.229
              35           27.96           5.762
              36           -82.9           5.898
              37          -32.81           5.285
              38           32.44           6.399
              39           32.74           5.796
              40          -83.25           5.922
              41          -16.26           5.514
              42           62.11           6.792
              43           63.44           5.912
              44          -38.62            5.95
              45            13.7           6.422
              46           74.53           6.108
              47           57.29           6.491
              48          -73.81           5.979
              49          -38.38           5.413
              50           22.64           6.986
              51           31.61           5.118
              52          -76.73           5.859
              53          -26.63           5.386
              54           32.21           5.529
              55            47.2           5.097
              56          -75.11           5.661
              57          -4.173           5.571
              58            40.1           5.631
              59           26.68           5.473
              60          -59.72           5.364
              61           14.59           6.044
              62           46.63           5.456
              63           51.65           6.184
              64          -82.13           6.033
              65          -31.11           5.315
              66           41.26           7.041
              67           41.77           5.674
              68          -69.81           5.937
              69          -14.64           5.135
              70           37.02           6.534
              71           27.55            5.55
              72          -76.38           5.956
              73          -3.288           5.258
              74           50.25           6.085
              75            49.7           5.744
              76          -46.98           5.736
              77           17.94            5.41
              78           85.44           5.774
              79           58.75           6.382
              80           -89.2           6.123
              81          -37.06           5.414
              82           25.85            6.22
              83           46.06           5.132
              84          -66.99           6.048
              85          -30.02           5.312
              86           41.39           5.336
              87           34.06           5.165
              88          -72.04           5.541
              89           13.62           5.601
              90           52.59           5.127
              91           57.14           5.561
              92          -30.13           5.328
              93           13.28           6.224
              94           58.74           5.044
              95           72.57           6.259
              96          -92.84           5.997
              97          -42.15           5.214
              98           21.44           7.142
              99           47.54           6.036
             100          -74.93           5.745
             101           -34.9           5.193
             102            32.3           6.179
             103           31.65           5.558
             104          -78.12           5.888
             105           4.458           5.983
             106           45.14           6.125
             107            46.8           6.085
             108          -36.77           5.463
             109           23.94           6.064
             110           71.79           6.298
             111           78.52           6.768
             112          -63.07           5.942
             113          -37.01           5.213
             114           32.91           5.849
             115           32.73            5.02
             116          -67.33           5.681
             117          -20.52           5.169
             118           24.24           5.175
             119           32.11           5.037
             120          -70.91           5.535
             121          0.8071           5.405
             122           53.65           5.133
             123            60.7           5.777
             124          -59.26           5.194
             125           30.82           6.827
             126           88.17           5.756
             127           62.84           7.272
APV               58              11               9               8
               0           52.12           31.27
               1          -25.61           26.55
               2          -37.75            23.2
               3          -97.61           19.25
               4          -135.6           9.597
               5          -45.06           7.198
               6           -15.7           8.698
               7          -11.87           6.461
               8          -23.27             6.5
               9           6.235           6.356
              10           9.682           6.708
              11           22.93           6.441
              12          -46.22           7.041
              13          -15.31           6.194
              14           27.58           6.585
              15           61.16           6.666
              16          -40.78           6.838
              17          -23.37           6.211
              18           1.753            8.44
              19           18.87            5.72
              20          -35.91           6.797
              21          -20.74           6.074
              22          -9.938           6.021
              23           36.25           5.644
              24          -33.18           6.412
              25          -4.047           6.166
              26           14.27           5.709
              27           33.63           5.999
              28           -44.5           6.127
              29          -1.649           6.342
              30           9.494           5.762
              31           36.53           6.253
              32          -48.37           7.011
              33          -34.94           6.132
              34           25.49           6.442
              35           33.21           6.403
              36          -38.27           6.646
              37          -18.93           5.849
              38           15.83           6.652
              39           26.15           6.473
              40          -33.85           6.679
              41         -0.5817           6.143
              42           28.23           7.202
              43           52.62           6.887
              44           -14.1           6.469
              45           10.85           7.566
              46           20.14           6.242
              47           62.72           7.195
              48          -35.89            10.9
              49          -9.945           6.243
              50          -2.687           7.238
              51           27.72           5.594
              52          -42.87           6.411
              53          -34.94           5.957
              54           3.887           5.985
              55           24.67           5.535
              56          -36.97           6.266
              57           1.199           6.159
              58            22.6           5.858
              59           33.07            6.01
              60          -32.29           5.943
              61           5.027           6.547
              62           30.26            5.72
              63           67.53           6.971
              64          -41.17           6.667
              65          -28.97           5.728
              66          -3.971           7.742
              67            23.9           6.568
              68          -41.15           6.605
              69          -10.23           5.649
              70           9.885           7.235
              71            11.3           6.329
              72          -39.41           6.595
              73           9.078           5.847
              74           22.03           6.656
              75           49.28            6.64
              76          -27.14           6.057
              77            -9.9           6.268
              78           25.55           6.285
              79           48.33           7.233
              80          -47.93           6.684
              81          -46.71            5.95
              82          -9.069           6.691
              83           41.21           5.744
              84          -32.74           6.703
              85          -9.619            5.93
              86           40.76           5.798
              87           36.84           5.676
              88          -36.76           6.163
              89          -19.69            6.16
              90           12.82           5.506
              91           39.69           6.191
              92          -29.05           5.929
              93          -7.982           6.726
              94           36.88           5.465
              95           61.96           6.933
              96          -57.98            6.66
              97          -25.15           5.629
              98           2.996           7.863
              99           14.15            6.81
             100          -50.45           6.423
             101          -3.001           5.777
             102            25.9           6.879
             103           44.71           6.357
             104          -48.59           6.619
             105           4.308           7.054
             106           24.27           6.665
             107           32.09           6.861
             108          -19.67           5.853
             109           8.922           7.083
             110           32.74           6.958
             111           53.23           7.705
             112          -25.97           6.525
             113           4.818           5.972
             114           9.832           6.406
             115           28.77           5.585
             116          -59.57           6.364
             117          -15.16           5.687
             118           3.023           5.589
             119           31.88           5.558
             120           -25.1            6.25
             121            19.3           6.001
             122           41.54           5.617
             123           51.25           6.504
             124          -17.68           5.756
             125            -2.6            7.11
             126           33.78           6.018
             127           87.51           8.076
APV               58              11               9               9
               0           42.84           30.56
               1          -55.49           25.16
               2          -10.11           21.95
               3          -63.22           18.05
               4          -126.1           9.339
               5          -75.49           6.906
               6          -8.165           8.077
               7           35.98           5.747
               8          -60.16           5.907
               9          -46.05             5.8
              10           22.28           6.356
              11           36.01           5.777
              12          -49.41           6.331
              13           -24.5           5.665
              14           41.52           6.194
              15              55           5.852
              16          -54.32           6.385
              17          -56.73           5.759
              18          0.7618           8.042
              19           33.68           5.305
              20           -47.4           6.382
              21          -40.63           5.637
              22            35.7           5.703
              23           40.79           5.095
              24          -52.93           6.061
              25          -29.08           5.637
              26           26.17           5.332
              27           23.98           5.413
              28          -37.45           5.755
              29          -14.59           5.761
              30           64.46           5.544
              31           51.74           5.644
              32           -49.6           6.468
              33          -47.38           5.725
              34           26.74           6.016
              35           28.82           5.686
              36          -53.73           6.223
              37           -58.6           5.379
              38           16.27           6.214
              39           37.41           5.712
              40          -56.04           6.238
              41          -37.14           5.784
              42           36.41            6.72
              43           45.19           5.972
              44          -51.49           5.851
              45          -28.51           7.015
              46           52.09           6.261
              47           53.89             6.4
              48          -50.05           6.451
              49          -22.97           5.649
              50           17.24           6.863
              51           33.07           5.151
              52          -54.57           6.083
              53          -36.16           5.517
              54           37.48           5.548
              55           60.44           4.925
              56           -42.5           5.911
              57          -25.06           5.593
              58           42.97           5.509
              59              45           5.459
              60          -53.43            5.62
              61           -11.9           5.886
              62           53.24           5.422
              63           54.36           6.102
              64          -61.37            6.29
              65          -44.76           5.316
              66           7.332           7.097
              67           37.67           5.737
              68          -55.87           6.075
              69          -47.14           5.191
              70           38.39           6.581
              71           46.13           5.627
              72          -51.16           6.006
              73           -28.5           5.273
              74           35.46           6.143
              75           62.77           5.861
              76          -47.92           5.629
              77          -13.06           5.578
              78           66.59            5.97
              79           69.82           6.317
              80          -35.74           6.353
              81          -47.06            5.53
              82           20.48           6.413
              83           47.58           5.194
              84          -40.41           6.296
              85          -21.29           5.539
              86           28.84           5.448
              87           33.63           5.106
              88          -45.32           5.755
              89          -30.54           5.737
              90           37.33            5.15
              91           46.64           5.598
              92          -42.01           5.634
              93          -20.29           6.237
              94           59.72           5.163
              95           78.64           6.159
              96          -44.01           6.234
              97          -48.48           5.202
              98           23.51           7.161
              99           40.94           6.036
             100          -52.63           5.985
             101          -50.47           5.276
             102           49.44           6.269
             103           51.24           5.591
             104          -50.51           6.021
             105          -13.72            6.32
             106           42.13           6.247
             107            60.2           6.141
             108          -31.48           5.352
             109         -0.8913           6.415
             110           62.66            6.45
             111           78.28           6.737
             112          -48.65           6.126
             113          -37.29            5.47
             114           16.84           5.894
             115           34.99           5.077
             116          -39.38           5.918
             117          -33.31           5.252
             118           52.43           5.186
             119            67.3           5.055
             120          -31.42           5.732
             121          -18.04           5.512
             122           61.77           5.281
             123           78.62           5.769
             124          -30.42           5.421
             125          -3.367           6.722
             126           70.96           5.739
             127           37.83           7.212
APV               58              11               9              10
               0           72.28           31.88
               1          -45.43            26.4
               2           -9.76           23.01
               3          -105.8           19.19
               4          -153.4           9.914
               5          -60.93           6.504
               6           2.559           6.863
               7           25.11           4.798
               8          -50.62           5.479
               9          -11.23           4.906
              10           35.47           5.207
              11           23.41           4.735
              12           -47.9           5.733
              13          -9.445           4.837
              14           30.37           5.021
              15           14.65            4.95
              16          -57.06           5.728
              17          -39.94           4.964
              18           25.55           6.069
              19           34.76            4.54
              20          -49.93           5.611
              21          -33.36           4.704
              22            21.7           4.661
              23           34.36           4.332
              24          -54.77           5.949
              25          -8.774           4.695
              26              31           4.421
              27           35.12           4.629
              28          -34.26           4.975
              29           4.761           4.736
              30           34.82           4.663
              31           26.67           4.793
              32          -42.44           5.534
              33          -37.19           4.897
              34           22.17           4.992
              35            18.8           4.765
              36          -46.97           5.462
              37          -17.95           4.606
              38           34.64            5.27
              39           52.35           4.907
              40          -46.65           5.765
              41          -9.547            4.75
              42            24.9             5.5
              43            21.9           5.047
              44          -36.39           5.102
              45           8.535           5.899
              46            45.9           5.161
              47           34.34           5.515
              48           -34.1           5.223
              49          -26.01           4.809
              50           36.84           5.469
              51           45.03           4.368
              52          -45.16           5.397
              53          -23.87           4.641
              54           16.43           4.495
              55           35.97           4.252
              56          -38.09           5.233
              57         -0.8745           4.667
              58           29.62           4.657
              59           38.13           4.615
              60          -35.33           4.816
              61          0.2256           4.839
              62           38.19           4.552
              63            28.9           5.294
              64          -54.69           5.697
              65          -42.69           4.687
              66           30.86           5.459
              67            29.6           4.602
              68          -54.89           5.874
              69          -10.24            4.31
              70           35.79           5.116
              71           25.16           4.656
              72          -46.65           5.631
              73           9.923           4.337
              74           46.79           4.874
              75           28.35           4.814
              76          -43.31           4.933
              77           -3.38           4.711
              78           30.61           4.696
              79           26.71           5.271
              80          -53.44           5.885
              81          -26.16           4.613
              82           12.73           5.056
              83           30.13           4.451
              84          -42.96           5.471
              85          -12.97           4.582
              86           25.55           4.557
              87            34.8           4.389
              88          -66.92           6.193
              89          -8.386           4.621
              90           40.38            4.27
              91            18.6           4.616
              92          -45.48           4.867
              93            3.45           4.991
              94           60.97           4.258
              95           58.17           5.154
              96          -47.84           5.705
              97          -24.13            4.37
              98           26.85           5.677
              99           48.57           5.038
             100          -48.12           5.468
             101          -5.167           4.528
             102           37.39           4.958
             103           33.95           4.696
             104           -41.4           5.216
             105          0.1443           5.232
             106            33.9           4.974
             107           33.97           5.119
             108           -42.5           4.796
             109           14.64           5.388
             110           53.99           5.082
             111            55.3           5.748
             112          -41.98           5.317
             113          -16.94           4.417
             114           21.38           4.775
             115           25.31           4.275
             116          -57.35            5.52
             117          -16.45           4.309
             118           42.52           4.357
             119           33.73           4.276
             120          -42.72           5.108
             121           3.221           4.388
             122           34.12           4.324
             123           20.75           4.814
             124          -36.67           4.427
             125           1.555           5.187
             126           40.54           4.876
             127           51.07           6.282
APV               58              11               9              11
               0           40.43           30.54
               1          -28.62           25.18
               2          -21.44           21.59
               3          -94.96           18.37
               4          -149.7           8.624
               5          -78.06           6.213
               6           17.49           6.413
               7           9.843            4.21
               8          -56.88           4.556
               9           3.349           4.816
              10           50.92           4.893
              11           20.78           4.112
              12          -52.23           4.944
              13           2.266           4.656
              14           28.41           4.712
              15           14.55           4.239
              16          -67.53           4.876
              17           -36.5           4.468
              18           17.91           5.413
              19           21.54           4.015
              20          -47.08           5.071
              21          -5.261           4.439
              22           23.41           4.267
              23           26.95           3.828
              24          -55.42           4.862
              25          -11.42           4.516
              26           38.87           4.135
              27           32.55           4.086
              28          -33.67           4.657
              29           5.995           4.414
              30           44.51            4.28
              31           38.49           4.165
              32          -47.46           4.983
              33          -23.87           4.598
              34           22.99           4.765
              35           25.53           4.248
              36          -51.77           4.731
              37          -18.52           4.451
              38           24.06           4.968
              39            27.9           4.271
              40          -39.94            4.82
              41           2.516           4.765
              42           48.43           5.116
              43           12.11           4.334
              44          -32.19           4.719
              45           8.877           5.462
              46           27.16           4.786
              47           19.42           4.641
              48           -60.2           4.824
              49          -26.33           4.518
              50           24.66           4.835
              51           12.91            3.91
              52          -63.41           4.807
              53          -10.67           4.407
              54           22.97           4.116
              55           28.54           3.806
              56          -49.95           4.681
              57          -5.697           4.479
              58           38.25           4.228
              59           35.76           4.001
              60          -12.49           4.611
              61            5.92           4.435
              62           47.01           4.174
              63           33.54           4.467
              64          -58.95           4.619
              65          -20.45           4.046
              66           18.96           4.768
              67           19.49           4.095
              68          -52.79           4.557
              69          -11.61            4.17
