#Mon Feb 24 12:30:17 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              91           55.76           6.733
              92          -55.25           6.082
              93           20.47           7.493
              94           35.92           5.741
              95           56.67           7.958
              96          -96.89           6.661
              97          -24.81           6.338
              98            38.6           8.257
              99            32.7           7.931
             100          -75.29           6.697
             101            2.73           6.313
             102           21.52           7.009
             103           42.95            7.23
             104          -66.31           7.233
             105           35.24           8.497
             106           55.13           6.985
             107            54.3           7.842
             108          -37.09           6.517
             109           40.73           7.324
             110           59.35           7.272
             111           65.04           8.961
             112           -82.7            6.58
             113          -8.033           6.393
             114           28.97           7.034
             115           27.04           5.969
             116          -64.87           6.558
             117           18.14           6.313
             118           8.909           6.007
             119           50.86           6.109
             120          -46.21           6.435
             121           15.59           6.509
             122           42.11           5.875
             123           58.95           7.121
             124          -33.95           6.098
             125           35.11           8.065
             126           43.03             6.2
             127            80.9           9.431
APV               58              11               8               7
               0           27.41            31.3
               1           -22.7           25.84
               2          -20.48           22.81
               3          -116.1           16.31
               4            -118           10.89
               5          -33.74           7.764
               6           2.237           7.873
               7           -7.56            7.79
               8          -46.64           6.886
               9           4.767           10.16
              10           22.69           9.099
              11           7.073           7.891
              12          -20.61           7.133
              13           3.193           6.457
              14           26.21           6.966
              15            34.8           10.73
              16          -44.96           9.693
              17          -18.36           6.271
              18           33.13           8.389
              19           12.27           6.548
              20          -45.13           8.468
              21          -8.264           6.238
              22           20.64           5.814
              23          -7.167           7.496
              24          -14.55           9.651
              25           10.99           6.212
              26           36.56           5.625
              27            4.09           7.365
              28          -26.11           6.647
              29           1.104           8.946
              30           22.16           6.222
              31            35.5           7.002
              32          -50.73            12.3
              33          -29.25           6.505
              34           43.24           8.013
              35           14.51            11.6
              36          -36.57           9.412
              37           18.43           8.693
              38           29.54            6.67
              39           7.011           7.802
              40          -43.53           9.506
              41          0.8228           6.546
              42           14.31           7.297
              43           23.61           7.801
              44          -27.66           6.935
              45           4.149           7.744
              46           19.81           6.723
              47           20.45           7.316
              48          -46.83           7.849
              49          -13.53           6.292
              50           34.99           6.169
              51           27.72              11
              52          -42.15           8.625
              53           3.403           6.117
              54           23.66           5.718
              55           5.095           6.595
              56          -27.08           6.819
              57           16.56           6.003
              58           31.42           6.223
              59           15.34           7.483
              60          -16.98           6.223
              61           2.871           5.861
              62           34.77           9.423
              63           32.79           7.204
              64          -40.27           9.235
              65          -22.76           7.984
              66           27.42           5.627
              67           3.415           10.07
              68          -56.82           7.751
              69           8.528           6.861
              70           28.87           6.763
              71           14.84           9.524
              72          -51.99           6.719
              73           19.21           7.554
              74           34.43           6.628
              75           14.57           12.14
              76          -25.47           6.838
              77          -10.31           6.302
              78           9.032           8.781
              79           41.46           6.725
              80          -64.09           9.436
              81          -24.17           6.153
              82           23.69           5.849
              83           15.54           7.048
              84          -57.43           6.884
              85           16.49           11.48
              86           42.19           5.681
              87           11.57           6.984
              88           -33.4           6.668
              89           8.399           6.066
              90            20.3           5.794
              91           35.12           13.05
              92          -24.98           6.124
              93          -9.393           6.808
              94           26.47           5.855
              95           31.99           7.852
              96          -61.07           6.982
              97            -8.4           6.107
              98           36.85            10.4
              99           19.54           9.253
             100          -59.04           6.824
             101           9.429            14.8
             102           28.95           10.54
             103            1.52           7.916
             104           -31.2           6.837
             105           22.17           8.237
             106           36.99           6.845
             107           13.84           18.99
             108          -23.95           6.674
             109          -2.618           7.011
             110           23.35           8.156
             111            53.9           8.403
             112             -60           6.624
             113         -0.4977           8.425
             114           43.61             5.7
             115           12.22           6.364
             116          -53.67           8.912
             117           17.01           5.998
             118           12.44           7.184
             119           14.86           7.346
             120          -21.61           6.595
             121           12.86           6.928
             122           39.14           9.439
             123           36.57           8.284
             124          -21.99            5.72
             125          -19.86           6.379
             126           26.11              12
             127           46.19           7.687
APV               58              11               8               8
               0           61.98           32.42
               1          -66.26           26.74
               2          -40.59           23.59
               3          -79.65           16.63
               4          -148.2            9.77
               5          -72.12           8.293
               6          -17.27           10.11
               7           54.54           8.243
               8          -55.18           7.457
               9          -27.71           8.294
              10            29.2           7.694
              11           42.86           8.049
              12          -72.08            8.08
              13          -18.87           7.028
              14           35.97           7.375
              15            57.3           8.461
              16          -53.11           7.591
              17          -67.33           6.895
              18          -16.41           10.98
              19           31.32           6.963
              20          -73.09           7.494
              21          -44.94           6.826
              22           14.53           7.204
              23           58.54           6.855
              24          -41.37           7.111
              25           -39.7           6.863
              26           20.11           6.732
              27           64.84           7.318
              28          -45.22            6.81
              29          -15.99           7.404
              30           31.78           8.417
              31           62.12           7.825
              32          -39.98           7.816
              33          -36.18           7.245
              34           16.54            7.89
              35           57.15           7.839
              36          -48.43           7.546
              37          -48.14           6.648
              38            13.9           7.953
              39           44.16           8.067
              40          -62.01           7.741
              41          -15.95           6.788
              42           27.84           8.255
              43            70.5           8.373
              44          -56.94           7.809
              45           4.602           8.691
              46           24.66           7.148
              47             107           9.162
              48          -76.51           7.408
              49          -52.36           6.836
              50           3.596           9.064
              51           66.94           6.778
              52          -61.84           7.194
              53          -45.14            6.82
              54           14.25           7.125
              55            83.4           6.807
              56          -56.74           6.879
              57          -9.022           7.057
              58           36.88           7.036
              59           51.91           7.106
              60          -56.96           6.646
              61          -11.34           7.788
              62           38.17            6.59
              63           71.51           8.703
              64          -46.89           7.601
              65          -63.69           7.561
              66            20.3           9.161
              67           59.32           8.033
              68          -59.64           7.482
              69          -31.13           7.365
              70           9.606           8.215
              71            72.7            7.87
              72          -65.47           7.576
              73          -15.18           7.862
              74           30.12           7.584
              75           67.41           8.233
              76          -31.12           7.174
              77           15.23           6.981
              78           33.71           6.993
              79           72.05           9.079
              80          -62.33           7.568
              81          -42.02            6.72
              82           12.33           8.038
              83           38.58           6.655
              84           -40.2           7.462
              85          -36.63           6.627
              86           15.66           6.759
              87           69.89           6.794
              88          -46.34            6.83
              89           -12.4           6.956
              90           16.85           6.357
              91           59.65           7.545
              92          -34.25           6.589
              93          -6.497           7.846
              94           31.74           6.249
              95           92.52           8.782
              96          -51.27           7.523
              97          -43.02           6.697
              98           6.386           8.881
              99           44.46           8.457
             100          -51.55            7.42
             101          -29.68           6.455
             102           28.77           7.722
             103           50.42           7.889
             104          -55.02           7.822
             105           -7.88           8.296
             106           29.69            7.51
             107           47.47           8.528
             108          -52.83           6.864
             109          -22.09           7.554
             110           39.04           7.656
             111           109.7           9.788
             112          -43.61           7.307
             113          -37.39           6.564
             114           29.84           7.608
             115           45.17           6.636
             116          -24.44           7.069
             117          -11.06           6.448
             118           2.322            6.43
             119           75.05           6.791
             120          -45.63           6.821
             121          -9.393           6.764
             122           37.02           6.331
             123           76.77           7.976
             124          -37.25           6.414
             125          -4.993           8.819
             126           42.35           6.902
             127           113.8           9.866
APV               58              11               8               9
               0           58.82           31.58
               1          -14.69            26.4
               2           -14.4           23.83
               3          -113.1           16.07
               4          -105.5           9.356
               5          -63.49           8.317
               6           3.764           10.03
               7           1.331           7.413
               8          -34.86           6.661
               9           -2.22           8.647
              10           20.13           7.334
              11           13.05           7.362
              12          -29.93           7.238
              13           14.14           6.491
              14           17.44           7.026
              15           35.15           7.605
              16          -31.02           7.065
              17           -43.2           6.362
              18           27.25           11.31
              19         -0.1204           6.305
              20          -27.56           6.985
              21           -8.33           6.468
              22            30.6           6.941
              23           11.32           6.064
              24          -49.94           6.669
              25          -20.83           6.499
              26           26.36            6.23
              27           26.17           6.503
              28          -29.62           6.386
              29           7.505           7.061
              30           32.03           6.224
              31           55.92           7.184
              32           -34.8           7.196
              33          -34.42           6.662
              34           26.01           7.112
              35           17.44           7.393
              36          -58.99           6.805
              37          -20.69           7.196
              38           18.24           7.427
              39           9.636           7.232
              40          -34.35           6.945
              41          -9.026           6.317
              42           17.17           7.996
              43           29.91           7.755
              44          -19.56           7.244
              45           14.98           8.049
              46           3.133           6.723
              47           41.92           8.419
              48          -39.07           7.137
              49          -34.48           6.366
              50           18.42           9.122
              51         -0.5887           6.014
              52          -36.49           6.679
              53          -4.303           6.451
              54           6.826           6.639
              55           14.18            5.91
              56             -28            6.49
              57         -0.9397           6.609
              58           34.21           6.449
              59           18.74           6.543
              60          -7.226           6.146
              61          -5.104           7.497
              62           17.73           6.021
              63           45.96           7.994
              64          -39.33           6.982
              65          -32.57           6.682
              66           37.13           8.937
              67           16.96           7.315
              68          -35.23           6.869
              69          -13.66           8.738
              70           37.86           7.894
              71           2.186           7.022
              72          -31.51           6.731
              73          -23.98           7.662
              74           18.49           7.162
              75           23.55           7.535
              76          -32.03           6.589
              77           22.78           6.528
              78           38.63           6.738
              79           28.34           8.267
              80          -44.89           7.152
              81          -23.16           6.326
              82           24.51            8.05
              83           13.01           6.144
              84          -44.17           6.898
              85           -2.84           6.329
              86           16.63           6.447
              87           38.39           6.195
              88          -17.39           6.367
              89           2.478           6.749
              90           27.57           6.015
              91            36.5           6.832
              92          -19.78           6.033
              93           9.364           7.901
              94           48.83           5.806
              95           20.01           7.868
              96          -19.75           6.899
              97          -30.49           6.201
              98           15.49           8.689
              99           25.16           7.719
             100          -38.32           6.723
             101          -25.16           6.256
             102           11.29           7.274
             103           14.68           7.093
             104          -33.19           7.012
             105           15.77           8.581
             106           15.82            7.11
             107           33.05            7.86
             108          -26.55           6.327
             109           22.22           7.126
             110           21.48           7.302
             111           36.64           8.961
             112          -50.29           6.967
             113             -29           6.177
             114           23.86           7.472
             115           8.876           5.925
             116          -24.66           6.613
             117          -10.82           6.083
             118           7.992           6.162
             119           24.38            6.06
             120          -13.92           6.388
             121           12.37           6.544
             122           29.02           5.946
             123           33.06           7.177
             124          -20.61           6.036
             125           11.38           8.864
             126            29.4           6.329
             127           70.01           9.122
APV               58              11               8              10
               0           49.69           34.45
               1           -55.5           28.54
               2          -27.73           25.54
               3           -91.2           17.97
               4          -135.5              12
               5          -75.29           8.358
               6          0.6459           10.16
               7           46.43           7.976
               8          -43.72           7.264
               9          -15.84           8.889
              10           30.82           7.902
              11              34           7.786
              12          -59.85           8.165
              13          -4.899           6.958
              14           30.52           7.687
              15           49.36           7.859
              16          -64.88            7.35
              17          -37.51           6.874
              18          -4.153           10.36
              19           64.49           7.212
              20          -80.04           10.49
              21          -37.73            6.95
              22           24.25           7.261
              23           71.48           6.811
              24          -54.04           7.032
              25          -35.87           6.751
              26           32.08           6.936
              27           74.71           7.053
              28          -38.66           6.874
              29          -29.65           7.107
              30           54.03           7.036
              31           71.38           7.478
              32          -76.35           8.272
              33          -51.74           7.027
              34           18.31           7.966
              35           55.94           7.942
              36          -88.48           7.761
              37          -46.85           6.619
              38            16.6           7.907
              39           47.35           7.749
              40          -62.58           8.721
              41          -21.22           6.797
              42           29.45           8.473
              43           53.22           8.067
              44          -31.85           7.579
              45          -20.05           9.579
              46           52.66           7.443
              47           79.76           8.711
              48          -38.11           7.227
              49          -29.32           6.815
              50         -0.3334           8.933
              51            54.6           6.817
              52          -80.22           7.046
              53          -42.06           6.688
              54           3.622           7.151
              55           59.71           6.516
              56          -65.06            6.89
              57           -37.6           6.844
              58           33.75           7.364
              59           47.84           7.113
              60          -59.12           6.542
              61           -11.2           7.548
              62           61.09           6.808
              63           44.97           8.203
              64          -75.89            9.51
              65          -39.09           7.351
              66            38.4           9.321
              67           76.22           7.817
              68          -74.25           7.572
              69           -21.6           8.169
              70           31.79           8.359
              71           28.82           7.511
              72          -68.44           7.354
              73          -35.15           7.883
              74           36.59           7.528
              75           56.98           7.817
              76           -47.5           7.198
              77          -16.97           6.668
              78           49.33           7.103
              79           74.42           8.568
              80          -61.79           7.874
              81          -22.03           6.698
              82           15.71           7.873
              83            49.7           6.443
              84          -57.71           7.463
              85          -43.68           6.414
              86           44.54           6.626
              87           71.66           6.471
              88          -56.63           6.645
              89          -18.69           6.888
              90           47.42           6.315
              91           53.35           7.099
              92          -42.31           6.465
              93          -12.52           7.778
              94           49.88           6.181
              95           64.48           8.251
              96           -67.2           7.387
              97          -42.31           6.451
              98           9.436           8.923
              99           56.72           8.219
             100          -59.01           7.388
             101          -28.31           6.463
             102           41.46           7.826
             103           56.61           7.471
             104           -62.1           7.591
             105          -6.496           8.641
             106           60.03           7.605
             107           65.97           8.148
             108           -34.3           7.018
             109           12.08           7.233
             110           51.86           7.705
             111           81.42           9.266
             112          -68.09           7.226
             113          -25.99           6.411
             114           14.52           7.416
             115           45.82           6.325
             116          -67.24           6.952
             117          -55.01           6.255
             118           28.51           6.478
             119           59.41           6.412
             120          -39.21           6.628
             121          -13.47           6.695
             122           74.64           6.383
             123           62.75           7.501
             124          -39.62           6.349
             125           1.767           8.499
             126            72.3           6.861
             127           80.19           9.615
APV               58              11               8              11
               0           35.74           33.34
               1          -43.72           27.97
               2          -39.85           24.97
               3          -103.3           16.68
               4          -141.1           10.06
               5          -56.75           7.894
               6          -2.921           8.622
               7           28.77           7.078
               8          -59.68           6.706
               9          -22.67           7.113
              10           15.35           7.082
              11           58.75           7.301
              12          -64.54           7.242
              13          -22.78           6.753
              14           18.69           6.828
              15           78.55           7.531
              16          -74.86           6.826
              17          -24.66           6.664
              18           10.91           9.401
              19           19.61           6.507
              20           -69.5            6.91
              21          -39.24           6.475
              22            11.1           6.846
              23           67.73           6.382
              24          -46.92           6.778
              25          -5.283           6.761
              26           26.67            6.61
              27           59.33            6.73
              28          -47.01           6.455
              29          -3.052           7.059
              30           35.65           6.415
              31           87.91           7.279
              32           -75.5           7.021
              33          -45.26           6.814
              34           -5.47           7.087
              35           49.63            6.97
              36          -82.45           6.856
              37          -34.45           6.304
              38           4.302           7.268
              39           44.19           7.181
              40          -52.53           7.258
              41          -22.31           6.652
              42           26.12           7.655
              43           54.37           7.489
              44          -63.46           6.923
              45          -3.949           8.312
              46           40.74           6.895
              47           76.05           8.157
              48          -69.26           6.861
              49          -53.42            6.47
              50           4.925           8.086
              51           39.08           6.183
              52          -58.99           6.682
              53          -40.51           6.346
              54           1.025           6.672
              55           56.94           6.175
              56          -52.07           6.551
              57          -3.524            6.62
              58           30.63           6.706
              59           62.18           6.795
              60          -51.54           6.147
              61           14.99           7.076
              62           39.13           6.114
              63           99.72           7.828
              64          -86.74           7.294
              65          -59.19           6.788
              66           5.688           7.567
              67           33.82           6.775
              68          -76.21           6.742
              69          -8.924           6.883
              70           24.15           6.969
              71           68.37           6.686
              72           -72.4           6.706
              73           8.265           6.699
              74           29.51           6.528
              75            57.3           7.113
              76          -44.23           6.582
              77           10.91           6.582
              78           45.54           6.484
              79           107.2            8.02
              80          -63.06           6.851
              81          -40.18           6.296
              82           4.392           6.907
              83           27.49               6
              84          -81.12           6.677
              85          -20.67           6.238
              86           28.34           5.919
              87           57.66           6.043
              88           -51.4           6.472
              89          -10.39           6.461
              90           33.41           5.772
              91           69.24           6.795
              92          -35.09           6.203
              93          -9.351           7.018
              94           45.69           5.833
              95           112.7           7.797
              96          -76.87           6.795
              97          -28.57           6.261
              98           12.38           7.623
              99           29.33           7.353
             100          -79.36           6.748
             101           3.638           7.445
             102           18.21           6.694
             103           62.86           6.799
             104          -58.88           6.964
             105           -10.2           8.031
             106           6.046           6.596
             107           75.35           7.522
             108           -52.2           6.265
             109           19.13           7.222
             110           44.07           6.814
             111           110.9           8.437
             112          -65.48           6.695
             113          -12.74           6.278
             114           26.62           6.619
             115           37.25           6.038
             116          -57.56            6.57
             117          -15.98           7.256
             118           5.205            5.84
             119           85.94            6.08
             120          -59.56           6.259
             121          -17.31           6.214
             122            40.8           5.772
             123           66.21           7.001
             124          -27.59            6.05
             125          -4.811            7.48
             126           64.87           6.224
             127           131.8           8.734
APV               58              11               8              12
               0           66.32           30.42
               1          -41.98           24.12
               2          -27.48           20.48
               3          -44.56           19.35
               4          -145.4           10.37
               5          -91.13           8.584
               6          -13.44           10.04
               7           23.33           7.533
               8          -58.59           7.125
               9          -34.04           8.379
              10            5.84           7.476
              11           57.16           8.104
              12          -79.35           7.854
              13          -31.68           7.819
              14           44.24           7.251
              15           74.84           8.163
              16          -42.55           7.707
              17          -72.91           7.468
              18          -4.554            11.1
              19           55.81           6.916
              20          -75.57           7.715
              21          -59.04           7.201
              22           6.765           7.109
              23           44.84           6.715
              24          -60.85           7.595
              25           -20.9           7.081
              26           19.48           6.535
              27           84.66           7.312
              28          -66.33           7.485
              29          -5.647           7.501
              30           37.13           6.635
              31           86.07           7.847
              32          -76.54           8.211
              33          -61.14           7.192
              34           12.47           7.382
              35           32.34           7.721
              36          -82.43           7.731
              37          -60.37           7.156
              38           19.09           7.751
              39           67.79           8.048
              40          -62.29           7.818
              41          -13.09           8.915
              42            39.6           8.112
              43           90.45           8.362
              44          -43.61            12.1
              45          -4.149           10.04
              46           39.97           7.079
              47           110.5           8.994
              48          -53.03           7.994
              49          -46.16           7.202
              50           14.34           9.203
              51            70.7           6.607
              52           -49.8           7.439
              53          -32.77           7.043
              54           15.08           7.029
              55           68.95           6.607
              56          -69.55           7.689
              57          -32.25           8.027
              58           28.34           6.793
              59           65.11           7.344
              60          -61.32           7.121
              61          -32.55           7.837
              62           44.81           6.453
              63           106.1           8.566
              64          -62.28           7.904
              65          -67.75           7.225
              66           21.65           9.141
              67           58.79            8.11
              68          -60.66           7.442
              69          -34.41           7.071
              70           15.19           8.139
              71              68           7.757
              72          -61.08           7.149
              73          -21.44           6.882
              74           29.97           7.294
              75           85.35           8.074
              76          -52.97           6.779
              77         -0.4924           6.689
              78           43.37           6.986
              79           106.9           8.844
              80          -57.66           7.894
              81          -44.44           6.729
              82          -4.127           7.883
              83           53.15           6.677
              84          -72.93           7.453
              85          -36.47           6.439
              86           13.75           6.467
              87           67.69           6.801
              88          -47.96           6.827
              89          -27.99           6.701
              90            32.6           6.314
              91           94.98            7.63
              92          -76.18           6.692
              93          -18.38           7.941
              94           47.79           6.423
              95           112.8           8.593
              96          -49.74           7.371
              97          -56.74            6.45
              98          -1.116            8.55
              99           68.53           8.633
             100           -49.8           7.247
             101          -47.39           6.544
             102           1.455           7.517
             103           76.13           7.858
             104          -74.79           7.464
             105          -15.15           8.523
             106           31.89            7.41
             107             103           8.406
             108          -47.98           6.546
             109           25.57           7.147
             110            67.3           7.689
             111            98.9           9.287
             112          -47.47           7.541
             113          -56.15           6.386
             114           23.64           7.462
             115           58.89           6.612
             116           -72.9           7.115
             117          -48.68            6.21
             118           27.98           6.372
             119           68.01           6.778
             120          -58.22           6.818
             121          -11.93           6.514
             122           41.33           6.393
             123            67.2           7.849
             124          -45.13           6.369
             125           -15.7           9.117
             126           43.95           7.034
             127           115.8           9.575
APV               58              11               8              13
               0           93.77           31.84
               1          -27.93           25.64
               2          -21.79            22.2
               3          -75.63           19.27
               4          -146.2           9.878
               5          -70.18           8.126
               6          -10.23           9.737
               7           20.82           7.196
               8          -58.39           6.524
               9          -15.08           7.247
              10            8.71            7.05
              11           28.74            7.16
              12          -30.34           7.229
              13            1.29           6.841
              14           6.595           6.697
              15            47.6           7.517
              16          -49.39           6.984
              17          -18.96           6.455
              18           1.956           10.15
              19           20.24           6.282
              20          -80.08           6.824
              21          -24.21           6.415
              22           8.818           6.574
              23            41.7           6.002
              24          -47.58           6.497
              25          -4.718           6.399
              26           19.54           6.087
              27           66.09           6.654
              28          -30.69            6.18
              29           6.439           6.892
              30           18.09           6.112
              31           68.89           7.236
              32          -62.53           7.045
              33          -20.09           6.826
              34           7.029           7.282
              35           16.82           6.973
              36          -59.27           6.768
              37          -22.01           6.519
              38           11.56           7.413
              39           32.84           7.127
              40           -56.7           6.739
              41           1.989            6.49
              42           29.64           7.583
              43           53.12           7.586
              44          -33.59           7.144
              45           14.28           8.363
              46           8.621           6.398
              47           67.09           8.249
              48          -39.76           7.193
              49           -23.5           6.378
              50           3.415           8.586
              51            36.9           6.013
              52          -63.46           6.569
              53          -15.43           6.399
              54          -8.306           6.457
              55            40.4           5.978
              56          -27.83           6.519
              57            10.1           6.508
              58           6.022           6.388
              59           52.66           6.756
              60          -39.27           6.003
              61           18.79           7.513
              62           37.19           5.928
              63           77.66           7.919
              64          -59.72           6.809
              65          -31.51           7.228
              66           1.548           8.717
              67           6.813           6.874
              68          -74.04           6.663
              69          -19.91            6.78
              70           15.01            7.57
              71           34.09           6.829
              72          -50.59           6.615
              73          -9.815           6.704
              74           7.963           6.723
              75           31.95           7.213
              76          -44.41           6.543
              77           1.376           6.497
              78           15.56           6.119
              79           81.31            8.18
              80          -62.64           7.053
              81          -3.577           6.308
              82           29.88           7.483
              83           12.72           5.878
              84          -34.77           6.876
              85          -7.021           6.204
              86           1.474           6.174
              87           52.48           6.189
              88          -43.44           6.301
              89          -17.64           6.628
              90           5.738           5.821
              91           54.12           6.848
              92           -18.6           5.942
              93           9.395           7.663
              94            7.87           5.662
              95           79.26           7.986
              96          -42.17           6.718
              97           -12.9           6.442
              98           21.73           8.203
              99           25.04           7.374
             100          -55.13           6.572
             101          0.8165           6.482
             102           5.146           6.936
             103           59.69           7.014
