#Tue Feb 18 16:36:10 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
             113          -31.18           5.852
             114           10.04           6.365
             115           25.65           5.612
             116          -55.95           7.069
             117           6.491           5.706
             118            26.9           5.571
             119           37.61           5.779
             120          -37.35           6.302
             121          -16.86           5.797
             122           31.84           5.505
             123           53.25           6.882
             124          -39.03           5.802
             125           14.09           7.107
             126           43.15           5.964
             127           108.6           8.897
APV               58              11               9               1
               0           62.26           28.95
               1          -29.24           23.79
               2          -37.49           21.36
               3          -64.94           19.56
               4          -129.1           9.601
               5          -59.11           7.491
               6             -11           9.437
               7          0.6103            7.12
               8          -30.13           6.514
               9          -1.014            8.47
              10          -2.165           7.289
              11            26.7           6.956
              12          -45.96           7.152
              13            7.38           6.163
              14           11.37           7.104
              15           30.27            7.17
              16          -35.19           6.933
              17          -30.73           6.384
              18           7.852           10.45
              19           29.45           6.141
              20          -60.24           6.848
              21          -40.23           6.185
              22          -4.418           6.688
              23           33.05            5.96
              24          -48.66           6.607
              25          -3.137           6.351
              26           8.976           6.128
              27            48.8           6.335
              28          -37.57           6.252
              29           4.232           6.783
              30           29.86           6.191
              31           62.37           6.731
              32          -35.82           7.011
              33          -21.94           6.617
              34           10.79           6.812
              35            16.1           6.963
              36          -49.01           6.844
              37          -11.25            5.93
              38           13.71           7.237
              39           25.71            7.04
              40          -46.52           6.938
              41          -8.768           6.154
              42           14.88           7.863
              43           49.76           7.191
              44          -28.48           6.916
              45           3.691           7.227
              46           16.04           6.858
              47           37.11           7.621
              48          -21.21           7.106
              49          -15.19           6.254
              50           15.51           8.553
              51           11.43           5.839
              52          -48.22           6.586
              53           -15.2           6.101
              54           17.02           6.462
              55           38.78           5.834
              56          -42.59           6.369
              57           1.914           6.495
              58           18.72           6.431
              59           38.37           6.398
              60          -15.98           6.108
              61           13.73           7.145
              62           35.37            6.01
              63           49.99           7.368
              64          -49.86           7.432
              65          -27.02           6.851
              66           10.81           8.424
              67           29.92           7.111
              68           -40.1           6.975
              69         -0.8074           7.103
              70           14.54           7.739
              71           35.17           6.656
              72          -53.56           6.817
              73          -19.82           7.634
              74           19.56           7.127
              75           27.19           6.994
              76           -41.1           6.609
              77          -15.87           5.964
              78           18.97           6.682
              79           63.96           7.737
              80          -23.14           7.119
              81          -27.67           6.139
              82           1.589           7.758
              83           28.44           5.989
              84          -52.51           6.941
              85        -0.05373           6.317
              86           3.479           6.394
              87           30.92           5.974
              88          -24.67           6.313
              89            1.09           6.742
              90            33.7           5.901
              91            28.1           6.411
              92          -40.73           6.218
              93          -3.254           7.601
              94           30.19           5.672
              95           80.72           7.455
              96          -20.95           6.762
              97          -24.26           6.066
              98           3.856           8.405
              99           20.57           7.478
             100          -62.99           6.824
             101         -0.6102           6.025
             102           26.26           7.265
             103            37.1           6.743
             104          -36.45           6.844
             105           4.549           8.208
             106           18.28           7.098
             107           36.49           7.267
             108          -24.24           6.434
             109           20.51            6.62
             110           23.32           7.276
             111           62.16           8.193
             112          -42.05           6.843
             113          -11.51           6.201
             114            18.7           7.269
             115           26.29           5.842
             116          -32.79           6.598
             117          -6.102            6.15
             118           11.87           6.115
             119           38.96           5.928
             120           -28.1           6.376
             121          -2.842            6.56
             122            27.8           5.813
             123           56.12           6.753
             124          -23.11           6.062
             125           1.827           8.492
             126           26.77           6.411
             127           55.65           8.507
APV               58              11               9               2
               0           63.07           27.01
               1          -20.29           22.27
               2           -28.4           19.19
               3          -65.99           18.41
               4          -111.7             9.1
               5          -41.42           7.055
               6          -19.17           7.183
               7            14.3           6.107
               8          -35.76           6.207
               9          -10.97           7.864
              10           11.98           6.104
              11            45.1           6.267
              12          -38.12           6.529
              13          -11.24           6.059
              14           25.27            5.99
              15           33.91           6.501
              16          -31.47           6.565
              17          -20.27           5.923
              18          0.5317           7.105
              19            23.1           5.612
              20          -44.47           6.341
              21          -24.57           5.747
              22          -20.69           5.666
              23           14.24           5.554
              24          -31.19           6.108
              25          -13.65           5.808
              26           7.069           5.555
              27           39.04           5.957
              28          -30.95           5.857
              29          -14.22            5.81
              30           15.67           5.681
              31           48.15            6.25
              32          -44.18           6.579
              33          -21.27           5.944
              34           7.674           5.829
              35           36.24           5.755
              36          -56.51           6.373
              37          -7.334           5.617
              38         0.08933           5.999
              39            34.1           6.183
              40          -43.91           6.487
              41        -0.07653           5.879
              42           30.64            6.47
              43           28.91           6.485
              44          -26.74           6.121
              45           -3.62           7.665
              46           27.74           6.114
              47           36.37           7.154
              48          -23.42           6.271
              49          -12.78           5.846
              50           5.623           6.439
              51           24.74           5.486
              52          -52.37           6.152
              53          -23.19           5.695
              54           -8.75           5.581
              55           26.45           5.439
              56          -33.27           6.066
              57          -18.32            5.73
              58           19.17           5.759
              59           31.24           6.019
              60          -45.84           5.667
              61           8.507           5.895
              62            28.7           5.648
              63           38.83           6.877
              64           -54.1           6.721
              65           -23.8            6.05
              66           7.281           6.182
              67            33.4           5.695
              68           -56.3           6.451
              69           3.422           6.517
              70           20.09           6.115
              71           30.52           5.918
              72          -37.22           6.318
              73           7.886           7.224
              74           16.27           5.897
              75           42.27           6.358
              76          -29.77           5.911
              77           2.208           6.084
              78              32           5.782
              79           42.16            6.92
              80          -52.05           6.312
              81          -13.09           5.833
              82           10.28           6.043
              83           32.97           5.521
              84          -31.42           6.428
              85          -16.69            5.81
              86           14.42           5.479
              87           52.95           5.634
              88          -34.66           5.879
              89          -6.711           5.819
              90           19.87           5.302
              91           48.36           6.072
              92           -25.5           5.798
              93            14.6           6.179
              94           30.58           5.338
              95           61.26           6.842
              96           -27.5            6.42
              97          -17.52           5.567
              98           11.02           6.486
              99           36.37            6.17
             100          -41.32           6.233
             101          -8.869           5.614
             102           10.92           5.899
             103           33.86            6.04
             104          -46.54           6.279
             105          0.8777           8.486
             106           16.01           5.972
             107           53.82            6.59
             108          -35.72           5.603
             109          -8.719           6.958
             110           18.58           6.068
             111           75.04           7.595
             112          -49.16           6.102
             113          -12.03           5.685
             114           9.028           5.823
             115           34.19           5.395
             116          -43.55           6.072
             117          -3.597           5.495
             118           16.44           5.318
             119           41.26           5.544
             120          -31.25           5.915
             121          -5.146           5.729
             122           33.84           5.396
             123           54.69           6.335
             124          -36.54           5.532
             125          -3.396           6.272
             126           44.17           5.984
             127           49.72           7.925
APV               58              11               9               3
               0           36.04           27.97
               1           -23.3           23.51
               2          -12.95           20.54
               3          -73.09           20.23
               4          -164.2           9.291
               5          -55.91            6.87
               6           -23.4           7.648
               7           32.29           5.969
               8          -68.23           5.913
               9           -21.9           6.869
              10           26.57           6.283
              11           52.29           5.984
              12          -58.63           6.372
              13           -3.89           5.846
              14           34.87           6.179
              15           59.19           6.257
              16           -49.5           6.418
              17          -29.46           5.723
              18           2.922           7.423
              19           25.78           5.398
              20          -79.23           6.382
              21          -14.32           5.592
              22            1.35           5.554
              23           33.11            5.29
              24          -71.48           6.165
              25          -7.393           5.651
              26           28.97           5.389
              27           18.79           5.634
              28          -68.49           5.939
              29          -4.931           5.693
              30            52.2           5.488
              31           64.44           5.999
              32          -64.67           6.535
              33          -19.44           5.529
              34            16.3           5.974
              35           28.19           5.852
              36          -66.69           6.324
              37          -9.477           5.368
              38           19.89           6.323
              39           40.22           6.008
              40          -51.34           6.489
              41          -6.435           5.693
              42           24.61             6.6
              43           55.53           6.242
              44          -58.73           5.823
              45          -9.542           7.004
              46           34.43           6.147
              47           57.56           6.783
              48          -45.23           6.272
              49          -26.94           5.665
              50          -7.433           6.382
              51           23.49           5.287
              52          -69.77           6.194
              53           -15.6           5.538
              54           17.62           5.449
              55           40.39           5.176
              56          -55.62           6.064
              57           3.947           5.617
              58           33.45           5.579
              59           54.41            5.63
              60          -36.91           5.637
              61          0.7363           5.812
              62            26.5           5.464
              63           60.45           6.538
              64          -60.75           6.887
              65          -25.46           5.934
              66           11.37           6.725
              67            31.5           5.877
              68          -70.83           6.424
              69          -8.864           6.615
              70           33.06           6.442
              71           53.91           5.814
              72          -60.98           6.256
              73          -13.24           6.343
              74           32.77           6.055
              75           54.08           6.081
              76          -57.26           5.563
              77           1.726           5.733
              78           60.16            5.88
              79           91.81           6.728
              80          -65.36            6.47
              81          -33.65           5.533
              82           8.778           5.879
              83           39.35           5.253
              84          -79.11           6.462
              85          -6.511            5.53
              86           28.89           5.247
              87           29.33           5.322
              88          -50.88           5.934
              89          -2.817           5.684
              90           34.01           5.147
              91           68.34           5.788
              92          -44.37           5.621
              93          -17.06           5.866
              94           49.99           5.119
              95           82.84           6.537
              96          -65.35           6.263
              97          -26.58           5.146
              98           6.694           6.871
              99           44.58           6.188
             100          -73.42           6.155
             101          -7.977           5.405
             102           27.67           6.199
             103           49.31           5.855
             104          -69.69           6.188
             105          -4.991           7.529
             106           54.98           6.174
             107           65.12            6.45
             108          -32.12           5.302
             109           30.92           6.601
             110           68.25           6.375
             111           91.53           7.067
             112          -44.84            6.18
             113          -17.72           5.453
             114           3.046           5.652
             115           19.47           5.228
             116           -74.7            6.17
             117          -13.68           5.307
             118           14.48           5.159
             119           32.03           5.316
             120          -75.74           6.021
             121         -0.6459           5.458
             122           52.62           5.148
             123           76.76           5.921
             124          -33.26           5.344
             125           6.207           6.233
             126           76.83           5.773
             127           73.63            7.72
APV               58              11               9               4
               0           70.99           31.51
               1          -24.45           25.97
               2           -26.9           22.19
               3          -89.02           19.85
               4            -151           10.33
               5           -67.7           10.32
               6          -6.356           7.097
               7           21.73           7.001
               8          -83.21            4.87
               9          -25.89           7.089
              10           23.72           6.088
              11           36.64           7.118
              12          -55.12           8.309
              13           5.354           5.884
              14           18.03           5.987
              15           63.64           7.771
              16          -33.78           7.632
              17           -30.1           9.618
              18          -3.115           5.863
              19           22.86           5.969
              20          -85.64            5.04
              21          -21.55           6.178
              22           18.83           8.451
              23           23.82           6.231
              24           -72.5            6.45
              25          -27.78           6.392
              26           34.22           5.527
              27           50.78           6.868
              28          -26.17           6.964
              29          -10.85           5.827
              30           24.39           5.821
              31           69.82           7.548
              32          -50.12           8.138
              33          -29.47           6.745
              34           17.25           5.519
              35           38.48           6.262
              36          -73.29           6.502
              37          -15.54            5.91
              38           20.63           5.697
              39           31.71           7.026
              40          -74.73           5.995
              41           -12.8           6.063
              42            27.3           6.358
              43           38.44           7.578
              44          -41.85           7.656
              45          -9.965           7.317
              46           35.55           6.111
              47           65.41           8.621
              48          -41.43           7.906
              49          -29.39           12.76
              50           7.723           5.636
              51           26.87           5.732
              52          -70.04           6.872
              53          -26.28           6.239
              54           10.73            5.35
              55              21           5.995
              56          -61.49           7.345
              57          -14.08           5.828
              58           26.83           5.635
              59           53.31           8.933
              60          -27.49           6.841
              61          -1.845           5.731
              62           30.04           5.725
              63           68.98           8.431
              64          -55.14           7.866
              65          -31.02           7.105
              66            20.5           5.602
              67           39.09           6.254
              68          -71.88           6.812
              69          -28.22           6.698
              70              34             5.9
              71           35.62           6.708
              72          -49.95           8.206
              73          -7.171           6.459
              74           16.03           5.609
              75           41.07           7.426
              76          -37.61           7.266
              77           17.05           5.835
              78           33.62           5.823
              79           77.92           8.679
              80          -75.58           5.078
              81          -30.83           6.504
              82           16.45           5.433
              83            33.5           5.793
              84          -65.67           7.575
              85          -18.57            6.22
              86           32.03           5.303
              87           31.17           6.197
              88          -59.62           9.374
              89          -12.53           6.039
              90           38.69           5.346
              91           67.93           9.662
              92          -20.21           6.662
              93           7.797           5.744
              94            48.5           5.393
              95           80.15           8.477
              96          -60.61           7.378
              97          -17.04           8.794
              98           17.01           6.066
              99           37.83           6.801
             100          -70.83           6.903
             101             -24           5.886
             102           17.92           5.764
             103           46.08           6.937
             104          -47.52           8.091
             105           3.157           7.383
             106            29.8            5.86
             107           60.15           7.862
             108          -23.39           6.439
             109            27.5           6.417
             110           39.62           6.394
             111           90.58           9.367
             112          -51.26           7.556
             113           -29.9           6.503
             114           12.09           9.423
             115           45.03            5.84
             116          -73.53           6.473
             117          -25.31           5.798
             118           18.88           5.165
             119            41.5           6.208
             120          -38.56           10.16
             121           5.371           5.551
             122           49.62           5.432
             123           62.79           7.495
             124          -20.23           6.332
             125           22.05           5.501
             126           39.07           6.166
             127           125.3           9.803
APV               58              11               9               5
               0           65.64           32.01
               1          -35.46           26.93
               2          -33.82           23.98
               3          -96.04           20.78
               4          -136.5           9.744
               5           -69.9           7.389
               6          -4.256            9.39
               7           33.51           6.692
               8          -64.03           6.208
               9          -25.48           7.306
              10              15           7.049
              11           43.19            6.57
              12           -48.8           6.796
              13          -22.53           5.852
              14           36.77           6.808
              15           65.05            6.94
              16          -44.17           6.711
              17          -47.89           6.103
              18           2.316           8.763
              19           35.22           5.756
              20          -67.27           6.534
              21           -34.3           5.858
              22           13.92           6.123
              23           56.79           5.814
              24          -46.79           9.334
              25          -21.26           6.023
              26           20.42           5.704
              27           46.83           6.064
              28          -48.87               6
              29           -7.58           6.328
              30              29           5.815
              31           62.43           6.457
              32          -57.25           6.691
              33          -21.59           6.075
              34           6.495           6.703
              35            30.6           6.713
              36          -50.87           6.445
              37          -19.26           5.632
              38           4.317           6.988
              39           38.28           6.559
              40          -50.43           6.403
              41          -39.06           5.782
              42           4.859           7.595
              43           51.62           6.805
              44          -29.13           6.395
              45           1.433           7.046
              46           35.18           6.711
              47           47.76           7.407
              48          -44.57           6.663
              49          -30.92           6.038
              50           13.62           7.558
              51           36.96           5.592
              52           -56.9           6.366
              53           -24.6           5.863
              54           14.96           5.876
              55            68.8           5.513
              56          -34.26           6.188
              57          -11.55            6.06
              58           20.77           5.953
              59            60.8           6.165
              60          -17.43           5.816
              61          -18.27           6.549
              62           34.74           5.758
              63           54.54           7.098
              64          -61.99           6.561
              65          -35.09           6.024
              66           10.46           8.058
              67           43.22           6.618
              68           -62.1           6.392
              69          -38.14           6.358
              70            25.8           7.314
              71           33.87           6.353
              72          -56.45           6.468
              73          -25.37           6.718
              74           12.39           6.715
              75           56.25           6.671
              76          -13.32           6.239
              77           13.52           5.707
              78           40.46           6.309
              79           74.85           7.373
              80          -32.22           6.656
              81          -25.36            5.98
              82           11.64           7.022
              83           44.76            5.64
              84          -60.34           6.565
              85          -22.92           6.027
              86           19.97           5.846
              87           50.23           5.636
              88          -46.22           6.099
              89          -23.62           6.206
              90           29.95           5.506
              91           46.02           6.106
              92           -33.6           5.863
              93          -14.62           6.911
              94           51.24           5.396
              95            75.8           7.029
              96          -51.69           6.501
              97          -21.57           5.607
              98          -10.21           7.901
              99           45.93           6.961
             100          -47.85           6.295
             101          -36.04           5.622
             102            5.42           6.816
             103           49.75           6.292
             104           -59.4           6.413
             105           1.218           7.572
             106            32.3           6.761
             107           69.74           6.939
             108          -25.98           5.925
             109           7.807           6.287
             110           38.73           7.056
             111           71.26           7.733
             112          -53.83           6.443
             113          -34.71           5.866
             114            24.1           6.573
             115           40.62           5.538
             116          -59.16           10.88
             117          -20.36           5.844
             118           15.42           5.662
             119           61.65           5.587
             120          -39.36           5.984
             121          -20.64           6.051
             122           28.72           5.531
             123           71.94           6.435
             124          -23.81           5.767
             125           8.673           7.661
             126           77.42           6.182
             127           74.59            8.13
APV               58              11               9               6
               0           45.56           30.47
               1          -46.56           25.49
               2          -12.87           22.62
               3           -65.5           22.45
               4          -181.1           9.686
               5          -70.13           7.543
               6          -5.693           8.329
               7           12.95           6.804
               8          -95.43           6.163
               9          -15.61           8.059
              10           32.55           6.756
              11           50.97           6.672
              12          -65.76           6.778
              13          -12.72            6.19
              14           45.33           6.676
              15           81.36           6.886
              16          -71.14           6.463
              17          -44.14           6.022
              18           18.95           7.925
              19           57.33           5.934
              20          -75.83           6.368
              21          -50.43           5.906
              22           9.006           6.034
              23           50.21           5.778
              24          -92.66           6.111
              25          -29.59           5.946
              26           39.44           5.827
              27           70.43           6.218
              28          -79.74            5.83
              29          -25.28           6.162
              30           51.53           5.987
              31           77.54           6.546
              32          -70.12           6.593
              33          -50.49           6.324
              34           18.54           6.501
              35           43.26           6.424
              36          -104.8           6.308
              37          -44.16           5.819
              38           12.87           6.686
              39           64.57           6.714
              40          -79.23           6.509
              41          -18.16           6.038
              42           13.26           7.116
              43           48.93           6.947
              44          -69.24           6.269
              45           2.416           7.515
              46           46.52           6.639
              47           89.25           7.391
              48          -61.11           6.373
              49          -41.22           5.977
              50           25.13           7.234
              51           56.21           5.688
              52          -87.84           6.154
              53          -36.33           5.909
              54           20.57           5.924
              55            67.6           5.736
              56          -70.57           6.007
              57          -17.21           5.958
              58           51.06           5.991
              59           64.76           6.199
              60           -53.3           5.792
              61           2.173           6.415
              62           67.07           5.793
              63           94.01           7.136
              64          -80.33           6.344
              65          -34.45           6.387
              66           14.06           7.232
              67           31.09            6.43
              68          -109.2           6.294
              69           -38.6           7.299
              70           27.64           6.908
              71           65.85           6.511
              72          -80.24           6.436
              73          -23.24           7.211
              74           50.87           6.579
              75           72.39           6.707
              76          -42.68           6.182
              77           19.84            6.01
              78           68.46           6.279
              79           107.3           7.401
              80          -73.93            6.37
              81          -35.74           5.903
              82            10.7           6.564
              83            41.9           5.779
              84          -99.17           6.338
              85          -22.81             5.9
              86           39.58           5.761
              87            72.6           5.775
              88          -77.72            5.93
              89          -14.85           6.125
              90           42.33           5.582
              91           63.04            6.29
              92          -63.39           5.702
              93            12.1           6.681
              94           65.27            5.52
              95           123.6           7.194
              96          -73.75           6.397
              97          -37.85           5.866
              98           28.57            7.42
              99           60.41           6.911
             100          -97.62           6.211
             101          -22.01           5.848
             102           30.17           6.663
             103           78.73           6.474
             104          -59.71           6.453
             105          -5.846           7.963
             106            66.3           6.635
             107           79.04           6.945
             108          -50.98           5.928
             109           1.921            6.64
             110           63.47           6.772
             111            97.6           7.731
             112          -89.24            6.14
             113          -22.84           5.876
             114           7.447           6.233
             115           51.93           5.647
             116          -79.67           6.138
             117          -24.55           5.717
             118           41.22           5.707
             119           75.65           5.736
             120          -61.17           5.887
             121          -7.368           5.916
             122            46.4           5.557
             123           68.52           6.556
             124           -41.9           5.576
             125          -1.453           6.983
             126           49.44           6.076
             127           109.8           8.118
APV               58              11               9               7
               0           24.29           30.78
               1          -41.32           24.19
               2          -7.579           21.03
               3          -65.83           20.31
               4          -153.9           9.367
               5          -78.44           7.316
               6           3.416           8.391
               7           34.76           5.977
               8          -84.71           5.718
               9          -36.18           6.806
              10           45.71           6.471
              11           27.85           5.714
              12          -74.25           6.274
              13           9.104           5.648
              14           58.25           6.155
              15           44.27           5.995
              16          -75.82           6.116
              17          -38.95           5.532
              18           24.96           8.215
              19           28.15           5.345
              20          -52.01           6.098
              21          -43.29           5.427
              22           32.07           5.867
              23           44.24           5.209
              24          -62.51           5.773
              25          -18.39           5.511
              26           36.68           5.553
              27           55.78           5.476
              28          -54.41           5.585
              29           3.824           5.914
              30           48.87           5.571
              31           71.84           5.808
              32          -61.82           6.193
              33           -55.3           5.747
              34           23.67           6.308
              35           26.68           5.793
              36          -82.75            5.95
              37          -32.23           5.315
              38           32.25           6.577
              39            31.4           5.834
              40          -82.98           6.065
              41          -15.43           5.537
              42           62.37           6.911
              43           62.52           5.969
              44          -37.79           6.057
              45           14.02            6.76
              46           74.26           6.151
              47           55.78           6.573
              48           -74.5           6.069
              49          -37.67            5.49
              50           23.64            7.15
              51           30.77           5.163
              52          -76.77           5.867
              53          -25.89           5.348
              54           32.58           5.672
              55           46.05           5.096
              56          -74.86           5.656
              57          -3.529            5.58
              58           40.28           5.644
              59           25.07           5.497
              60          -59.24           5.331
              61           15.39           6.105
              62           46.23           5.495
              63           49.93           6.227
              64           -82.5            6.12
              65          -30.44           5.772
              66           41.58           7.231
              67            41.1           5.739
              68          -69.31           5.956
              69          -13.78           5.977
              70           37.44           6.698
              71           26.73           5.622
              72          -76.34           5.925
              73          -2.628           6.568
              74           50.44           6.153
              75           48.61            5.79
              76          -46.13           5.757
              77           18.64           5.498
              78            85.4           5.867
              79           57.04           6.424
              80          -89.59           6.194
              81          -36.38           5.441
              82           26.66            6.31
              83           45.49           5.167
              84          -66.62           6.052
              85          -29.22           5.347
              86            42.1           5.383
              87           33.07           5.169
              88          -71.62           5.611
              89           14.69           5.718
              90           52.71           5.148
              91            55.8           5.532
              92          -29.42           5.407
              93           14.14           6.302
              94            58.6           5.127
              95           71.05           6.238
              96          -93.28           6.014
              97          -41.21           5.226
              98           21.69           7.211
              99           46.58           6.161
             100          -74.58           5.803
             101             -34           5.277
             102           32.57           6.271
             103           30.14           5.608
             104          -77.54           5.909
             105           4.842           7.382
             106           44.91           6.168
             107           45.71           6.079
             108          -35.76             5.5
             109           24.52           6.098
             110           71.45           6.337
             111           77.06           6.905
             112          -63.23           5.957
             113          -36.25           5.304
             114           33.55            5.95
             115           32.09            5.06
             116          -66.86           5.743
             117           -19.8           5.209
             118           24.69           5.222
             119           31.07           5.102
             120          -70.49           5.489
             121            1.78           5.484
             122            53.9           5.136
             123           59.37           5.723
             124          -58.72           5.202
             125           31.82           6.962
