#Wed Jun 18 15:45:10 2025
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = APV        crate       slot       mpd_id       adc_ch followed by 
# APV channel number      pedestal mean      pedestal rms 
APV               58              11               0               0
              81          -37.16           7.073
              82           5.316           7.827
              83           30.72           6.865
              84          -60.69           8.352
              85          -34.17           6.804
              86           32.86           6.799
              87              49           6.926
              88          -36.35           7.609
              89          -15.17           6.953
              90           15.68           6.483
              91           35.12           7.525
              92          -29.31           6.917
              93          -19.68             8.6
              94           48.61           6.666
              95           80.11           8.459
              96          -66.15           8.224
              97          -24.52            6.84
              98           21.34           6.788
              99           19.26           7.562
             100          -52.23           7.801
             101          -24.41           6.867
             102           2.911           6.602
             103           57.44           7.454
             104          -51.89           7.868
             105           -14.3           11.03
             106           28.92            6.73
             107           71.56           8.041
             108          -50.33           7.173
             109          -16.92           9.583
             110           57.33           7.195
             111           76.82           9.166
             112          -43.67           8.995
             113          -32.81           6.927
             114           10.04           7.409
             115           32.34           6.783
             116          -52.29           8.006
             117          -20.71            6.66
             118           13.12           6.664
             119           41.76           6.911
             120           -44.8            7.48
             121          -18.04           7.232
             122           40.75           6.645
             123           44.15           7.705
             124          -18.71           6.812
             125          -8.121           9.096
             126            46.5            7.79
             127           117.6           9.375
APV               58              11               3              11
               0           153.9           35.74
               1           2.861           30.56
               2          -2.221           27.26
               3           1.794            25.8
               4          -136.2           11.51
               5           -37.2           9.881
               6          -9.837           10.42
               7          -2.514           9.481
               8          -44.06           8.568
               9          -18.08           8.638
              10           -0.63           8.442
              11              36           9.328
              12          -48.71            9.18
              13          -28.12           7.969
              14           10.96           8.221
              15           42.64           9.737
              16           25.07           9.119
              17          -34.51           7.847
              18          -11.66           11.23
              19           8.532           7.874
              20          -26.81           8.755
              21          -28.37           7.738
              22          -16.41           8.027
              23           33.82            8.03
              24          -51.55           8.281
              25          -35.02           7.851
              26          -16.58           7.587
              27           40.34            8.67
              28          -39.05           7.855
              29          -34.38           8.322
              30           8.167           7.643
              31           58.65            9.39
              32           11.81           9.088
              33          -23.06           8.571
              34            7.64           8.328
              35           36.41           8.612
              36          -39.95           8.739
              37          -21.39           7.835
              38           8.208           8.464
              39           19.46           9.187
              40           -40.5           8.891
              41          -14.08           7.724
              42        -0.01873           8.973
              43           30.42           9.615
              44          -21.74           9.139
              45          -17.47           8.809
              46           8.022           8.083
              47           61.04           10.46
              48           3.949           8.959
              49          -4.798           7.774
              50          -3.823           9.649
              51           36.06             7.7
              52          -18.68           8.563
              53          -62.03           7.765
              54          -12.81           7.835
              55            21.8           7.877
              56          -57.97           8.195
              57          -21.79           7.968
              58           7.272           7.762
              59           39.08           8.862
              60          -20.96           7.683
              61          -2.953           8.736
              62           9.427           7.336
              63           60.69           10.11
              64           -13.7           8.834
              65          -10.58            9.59
              66          -9.887           9.016
              67           34.87           8.816
              68          -40.61            8.89
              69          -7.994           8.618
              70          -18.72           8.683
              71           23.89           8.931
              72          -44.51           8.721
              73           10.56           8.722
              74           14.75           8.153
              75           55.02           9.438
              76          -20.81            8.64
              77           9.765            7.62
              78           16.61           7.744
              79           88.62           10.49
              80           -13.1           8.973
              81          -41.44            7.65
              82          -6.885           8.565
              83            14.4           7.662
              84          -32.95           8.817
              85          -8.612           7.642
              86          -7.471           7.464
              87           43.42           8.026
              88          -26.05           8.149
              89          -5.186             7.9
              90            9.79           7.293
              91           59.38           8.919
              92          -20.69           7.803
              93          -10.78           8.574
              94          -23.19           7.169
              95           98.28           10.32
              96          -26.99           8.752
              97             -41           7.779
              98          -8.348           9.105
              99           45.62           9.493
             100          -32.11           8.776
             101          -21.08            7.57
             102             9.2            8.48
             103           61.43           8.899
             104          -32.99           9.056
             105          -13.54           9.761
             106           13.88             8.2
             107           55.57            9.85
             108           -17.7           8.396
             109          -9.967           8.269
             110           12.84           8.315
             111           132.2            11.3
             112          -27.45           8.748
             113          -31.74            7.51
             114           -9.67           8.111
             115           31.25           7.741
             116          -33.68           8.512
             117          -25.66           8.364
             118          -14.54           7.326
             119           26.81           7.918
             120          -41.82            7.99
             121          -16.63           7.692
             122           21.28           7.162
             123           57.55           9.235
             124          -20.85           7.545
             125          -45.09           9.345
             126          -8.068           7.731
             127           117.4           11.57
APV               58              11               3              10
               0           99.43           32.99
               1          -22.49           28.77
               2          -28.46           26.23
               3           12.33           25.44
               4            -139           10.31
               5          -55.92           9.454
               6          -35.51           10.53
               7            52.1           9.266
               8           -50.2           8.619
               9          -36.75           8.704
              10           1.217           8.767
              11           77.95           9.346
              12          -65.26           9.374
              13          -51.88           8.055
              14           19.13           8.525
              15           91.75           9.676
              16          -35.37           8.814
              17          -41.38           7.719
              18          -53.93           10.28
              19           29.17           7.846
              20          -63.48           8.761
              21          -58.83           7.669
              22          -29.14           7.741
              23           41.59           7.924
              24           -68.9           8.236
              25          -42.59           7.819
              26          -18.42           7.428
              27           81.76           8.587
              28          -42.01           7.841
              29          -37.57           8.193
              30           11.94           7.605
              31           100.5           9.355
              32          -21.47           8.982
              33          -39.24           8.613
              34          -8.792           8.527
              35           40.01           8.614
              36          -40.72            8.95
              37           -71.8           7.696
              38           5.898           8.809
              39           59.34           9.195
              40          -31.79           8.839
              41          -25.54           7.753
              42           4.179           9.082
              43            97.1           9.627
              44          -50.35           9.128
              45          -33.03            8.95
              46           14.41           8.286
              47           114.6           10.36
              48          -47.73           8.683
              49          -44.27           7.668
              50          -8.694           9.056
              51           35.57           7.549
              52          -40.62           8.457
              53          -53.95           7.642
              54          -5.031           7.502
              55           71.62           7.769
              56          -32.43           8.101
              57          -36.28           7.955
              58           11.23           7.751
              59           70.98           8.614
              60          -44.86           7.596
              61          -37.76           8.521
              62           36.56            7.37
              63           121.9           9.971
              64          -23.36            8.74
              65           -22.9           9.636
              66          -8.966           9.329
              67           68.31           8.678
              68          -45.28            8.73
              69         -0.9613           8.742
              70             9.5           8.834
              71           68.08           8.844
              72          -37.92           8.824
              73          -31.41           8.218
              74           3.002           8.176
              75           93.94           9.227
              76           -35.5           8.588
              77          -14.05           7.571
              78           11.96           7.755
              79           142.8           10.31
              80          -36.62           8.775
              81          -44.64           7.557
              82          -24.38           8.214
              83            34.6           7.592
              84          -28.78           8.815
              85          -30.75           7.569
              86           6.307           7.387
              87           68.12           7.875
              88          -33.14           8.004
              89          -33.06           7.843
              90           6.978           7.136
              91           109.9           8.771
              92          -42.14           7.627
              93          -35.74           8.302
              94           29.36           7.077
              95           128.6            10.1
              96          -49.64           8.683
              97          -47.13           7.942
              98          -23.62           9.157
              99           58.73             9.3
             100          -67.95           8.661
             101          -54.07           7.438
             102           5.551           8.474
             103           90.23           8.966
             104          -45.86           9.138
             105          -3.452            9.84
             106           41.51           8.174
             107           123.7           9.438
             108          -65.14             8.4
             109          -28.04           8.114
             110           30.81           8.213
             111           140.8            10.9
             112          -59.53           8.466
             113          -42.91           7.514
             114          -17.31           7.958
             115           58.22           7.668
             116          -66.57             8.3
             117          -47.14           7.326
             118           11.83           7.201
             119           67.49           7.823
             120          -50.13           7.979
             121          -54.69           7.545
             122          -1.173           7.066
             123            84.1           8.995
             124          -46.55           7.469
             125          -37.39           8.934
             126           29.35            7.71
             127           163.7           10.97
APV               58              11               3               9
               0           124.1           32.83
               1           -16.2           28.33
               2          -12.23           25.82
               3           17.18           24.59
               4          -141.7           9.985
               5           -51.2           8.731
               6          -35.99           10.59
               7           37.11           8.743
               8          -51.19           8.001
               9          -45.82           7.898
              10          -2.192           8.494
              11           80.96           8.716
              12           -42.8           8.729
              13          -36.86           7.221
              14           16.47           8.132
              15           86.29           8.809
              16          -25.78           8.259
              17          -46.71            7.11
              18          -56.64           9.582
              19           41.58           7.199
              20           -82.6           8.099
              21          -41.62           7.153
              22           -17.7            7.14
              23           64.48           7.203
              24          -31.81           7.707
              25          -43.43           7.176
              26          -12.55            6.73
              27           76.37           7.776
              28          -44.67           7.254
              29          -20.11           7.439
              30           17.49           6.928
              31           64.44           8.215
              32          -39.65           8.387
              33          -50.48           7.662
              34          -27.67           8.109
              35            48.3            8.47
              36          -67.44           8.104
              37          -39.11           6.988
              38            1.48           8.411
              39           91.42           8.692
              40          -36.35           8.365
              41           -35.4           6.927
              42           8.439           8.823
              43           83.34           8.864
              44          -50.69            8.11
              45           3.741           8.262
              46           17.89           7.913
              47           117.9           9.335
              48          -48.84           7.972
              49           -40.3           7.081
              50          -25.13            8.37
              51           18.11           6.882
              52          -62.59           7.757
              53          -56.06           7.019
              54          -15.16           7.043
              55            76.9           7.071
              56          -61.43           7.492
              57          -33.84           7.256
              58           12.59           7.029
              59           85.98           7.887
              60          -25.61           7.069
              61          -27.91           7.759
              62           22.15            6.71
              63           95.75           8.973
              64          -60.82           8.137
              65          -42.41           8.756
              66          -11.01           9.265
              67           36.17           8.439
              68          -32.46            8.19
              69          -29.65            7.95
              70          -0.543           8.536
              71              50           8.256
              72          -34.59           8.138
              73           -37.2           7.288
              74           12.54           7.995
              75           87.93           8.579
              76          -34.36           7.809
              77          -8.813           7.012
              78            22.1           7.596
              79           120.1           9.377
              80          -49.94           8.112
              81           -19.4           7.024
              82          -33.92           7.657
              83           54.07           6.987
              84          -65.83           7.996
              85          -49.97           7.017
              86          -13.58           6.776
              87           63.34           7.176
              88           -38.8            7.34
              89          -28.12           7.196
              90           22.36            6.58
              91           71.78           7.907
              92          -20.43           7.057
              93          -40.93           7.841
              94           22.05           6.517
              95             133            9.28
              96          -62.48           8.009
              97          -15.22           7.109
              98          -20.62           8.928
              99           54.42           8.756
             100           -53.3            8.13
             101          -40.37           6.788
             102          -2.695           8.008
             103           79.16           8.287
             104          -47.01           8.317
             105          -28.94           8.965
             106         -0.1588            7.84
             107           94.13           8.817
             108          -20.96           7.543
             109          -8.171           7.592
             110           56.13           8.146
             111           130.3           9.944
             112           -51.4           7.778
             113           -29.4           6.866
             114          -21.59           7.294
             115           59.09           6.797
             116          -53.24            7.74
             117          -21.33           6.794
             118          -11.25           6.539
             119            75.8           7.127
             120          -35.89           7.304
             121          -5.938           6.982
             122           10.59           6.445
             123           75.74           8.242
             124          -23.39           6.972
             125          -17.17           8.386
             126           28.14           7.182
             127           157.5           10.12
APV               58              11               3               8
               0           112.5           32.46
               1          -23.76           28.55
               2          -23.14            25.8
               3            19.2           25.03
               4          -152.1           9.495
               5          -29.79           8.682
               6          -24.01           8.785
               7           46.92           8.108
               8          -95.15           7.411
               9          -41.36           7.639
              10           1.494           7.431
              11           86.84           8.175
              12          -73.36           7.958
              13          -33.08           6.896
              14           24.26           7.213
              15           98.68           8.505
              16          -63.16           7.618
              17          -60.42           6.738
              18          -9.139           8.149
              19           60.14           7.113
              20          -64.54           7.494
              21           3.583           6.683
              22          -3.164           6.755
              23           71.37            7.06
              24           -53.4           7.205
              25          -20.28           6.763
              26           34.65            6.48
              27           83.52           7.634
              28          -66.39            6.75
              29          -17.52           6.742
              30           34.46           6.632
              31           73.67           8.184
              32          -66.94           7.637
              33          -52.38           7.411
              34              19           7.341
              35           44.83           7.602
              36          -87.24           7.556
              37          -23.05           6.656
              38            3.31           7.447
              39           70.64           7.998
              40          -79.32           7.669
              41          -25.91           6.795
              42            12.3           7.746
              43           76.72           8.373
              44          -77.17           7.821
              45           -18.7            7.86
              46           26.62           7.175
              47           76.52           9.027
              48          -80.34           7.349
              49          -34.03           6.677
              50          -6.879            7.46
              51           45.24           6.789
              52          -78.05           7.183
              53          -41.08            6.62
              54          -16.33           6.588
              55           85.67            7.09
              56           -85.3           6.936
              57          -23.26           6.661
              58           35.58           6.682
              59           90.65           7.716
              60          -63.32           6.655
              61           1.425           6.863
              62           25.25           6.543
              63           85.72           8.819
              64          -69.94           7.478
              65          -27.05           8.827
              66           10.86           7.533
              67           55.04           7.376
              68          -59.62           7.183
              69          -29.76           7.761
              70           20.11           7.407
              71           78.01           7.645
              72           -74.2            7.59
              73          -29.39           7.343
              74           27.57           7.048
              75           83.78           8.101
              76          -46.01            7.47
              77          -8.223           6.477
              78           44.49           6.771
              79           85.88           8.851
              80          -80.44            7.44
              81          -22.53           6.771
              82          -20.49           6.876
              83           45.11           6.705
              84          -68.56           7.398
              85          -23.99           6.649
              86           8.707           6.423
              87           64.46           7.008
              88          -78.76            6.93
              89          -11.25           6.733
              90           19.28            6.35
              91           90.03           7.647
              92           -41.6           6.631
              93          -5.086           7.084
              94           48.56           6.363
              95           105.5            8.75
              96          -77.92           7.377
              97          -34.07           6.859
              98           25.48           7.652
              99           66.28           7.959
             100          -79.73           7.511
             101          -13.21           6.464
             102            1.16           7.107
             103           86.15           7.751
             104          -72.95           7.821
             105          -21.66           9.027
             106           23.86           7.031
             107           84.28           8.335
             108          -59.45           7.197
             109           9.862           7.063
             110           54.88           7.074
             111           95.11           9.364
             112          -76.17           7.259
             113          -28.22           6.604
             114          -13.81           6.687
             115           78.85           6.742
             116          -65.84           7.155
             117          -36.19           6.384
             118           23.47           6.283
             119           78.43           6.965
             120           -94.3           6.783
             121          -12.08            6.65
             122           23.46           6.239
             123           61.27           8.022
             124          -50.59           6.553
             125          -3.305           7.233
             126           52.54           6.808
             127           146.4           9.751
APV               58              11               4               0
               0          -9.974           34.96
               1           -8.83           29.15
               2           25.95           26.62
               3           3.634           27.27
               4          -144.9           9.937
               5          -59.27             9.4
               6           21.59           13.24
               7           25.53           8.996
               8             -58           8.006
               9          -17.16           11.03
              10            21.6           8.987
              11           65.81           8.805
              12          -79.05           8.856
              13          -11.85            9.57
              14           17.18           8.975
              15           75.08           8.759
              16          -73.73           8.132
              17          -51.94           7.325
              18            9.54           15.03
              19            31.4           7.671
              20          -87.58           8.033
              21          -18.85           7.806
              22           30.73           9.199
              23           53.19           7.335
              24          -61.47           7.692
              25          -7.952           8.265
              26           39.66               8
              27            76.6           7.775
              28          -50.57           7.272
              29          -8.256           10.26
              30           11.13           7.631
              31           77.35           8.351
              32          -65.38           8.426
              33          -29.82            8.18
              34           33.72           9.336
              35           47.89           9.276
              36          -77.88             8.1
              37          -44.26           8.146
              38           28.12           9.623
              39           56.45           8.613
              40          -61.11           8.296
              41          -36.73           8.311
              42            25.7           9.927
              43           52.73            8.86
              44          -60.85           8.723
              45           15.38           10.76
              46           14.51           8.272
              47           82.25           9.381
              48           -63.9           8.392
              49          -54.72           7.304
              50          0.5377           12.05
              51           21.94           7.369
              52          -73.46           7.915
              53           -23.3           7.868
              54           17.12           8.702
              55           67.56           7.277
              56          -63.65           7.442
              57           -13.4           8.856
              58           20.01            7.99
              59            46.9           7.776
              60          -53.73           7.121
              61          -12.41           12.16
              62           25.61           7.482
              63           89.52           8.798
              64          -64.17           8.199
              65             -39           8.643
              66           28.92           12.83
              67           51.07           9.522
              68          -53.93           8.261
              69          -25.92           8.726
              70           11.99           11.01
              71           44.07           8.618
              72          -70.11           8.117
              73          -14.34           9.469
              74           16.27           9.427
              75           49.22           8.713
              76          -47.58           7.798
              77             5.4            8.23
              78           31.38           8.566
              79           88.66           9.576
              80          -52.41           8.671
              81           -23.4           7.193
              82           3.744           10.36
              83           52.56           7.338
              84          -78.71           8.027
              85           -13.1           7.257
              86           10.26           8.026
              87           62.79            7.34
              88          -65.84           7.445
              89          -14.63           8.068
              90           30.25           7.406
              91           76.72           8.003
              92          -38.86             7.2
              93          -20.03           9.838
              94           30.66           7.022
              95           109.3           9.114
              96          -63.85           8.159
              97          -40.36           7.542
              98           30.05           11.64
              99           51.88           9.788
             100          -67.55           8.052
             101          -19.86           7.732
             102           7.938           9.701
             103           53.58           8.402
             104          -81.46           8.489
             105          -7.525           10.91
             106           23.69           8.999
             107           80.32           9.136
             108          -43.09           7.634
             109            29.4           9.088
             110           30.49           9.369
             111           99.69           9.883
             112          -67.36           8.323
             113          -35.35           7.044
             114           21.15           9.596
             115           42.31           7.313
             116          -54.04           7.765
             117          -13.57           7.202
             118         -0.2787            7.77
             119           65.72           7.358
             120          -64.62           7.349
             121           5.679           8.011
             122           26.93           7.301
             123           90.71           8.366
             124          -47.88           7.024
             125          -12.03           11.95
             126           30.68           7.548
             127           99.42           10.07
APV               58              11               4               1
               0             -26           36.09
               1           -38.5           29.85
               2          -2.518              27
               3           17.57           27.96
               4            -143           10.27
               5          -75.41           9.246
               6          -22.58           12.31
               7           50.74            9.11
               8          -72.35           7.942
               9          -27.42           9.765
              10           27.46           8.921
              11           79.78           8.786
              12          -75.31           8.745
              13           -15.6           8.281
              14           36.92           8.749
              15           99.04           8.843
              16          -105.8           8.455
              17          -75.11           7.037
              18          -6.219           14.41
              19           81.48           7.766
              20          -74.99           8.302
              21          -61.57           7.299
              22            10.3           8.919
              23           89.58           7.272
              24          -58.23           7.757
              25           -48.9           7.689
              26           15.35             7.8
              27           101.9            7.65
              28          -72.72           7.289
              29          -23.01           8.911
              30           53.99           7.603
              31           97.58           8.285
              32           -86.3           8.662
              33          -78.07           8.017
              34          -15.17           8.535
              35           71.34           9.122
              36          -77.59            8.16
              37           -50.6           7.775
              38           16.04           9.114
              39           117.3           8.778
              40          -64.41           8.231
              41          -36.69           7.654
              42            37.7           9.634
              43           94.15           8.947
              44          -84.38           8.634
              45          -12.36           9.344
              46           77.54           8.277
              47           134.5            9.44
              48          -88.55           8.816
              49          -58.66           7.194
              50          -21.99           11.72
              51           55.42           7.366
              52          -73.86            8.03
              53          -53.64           7.335
              54           31.48           8.511
              55           91.08           7.114
              56          -77.29           7.473
              57          -36.14           7.868
              58           41.89           7.972
              59           100.5           7.695
              60          -72.44           7.018
              61          -37.14           9.818
              62           78.86           7.413
              63           102.8           8.967
              64          -85.94           8.266
              65          -24.63           8.737
              66          -2.066           11.87
              67           71.26           9.197
              68          -64.83           8.205
              69          -62.21           8.365
              70         -0.6328           10.23
              71           71.09           8.566
              72          -83.97           8.162
              73          -18.65           8.916
              74           30.96           9.026
              75           100.1           8.705
              76          -61.55           7.981
              77          -40.68           7.822
              78           63.53           8.223
              79           121.1           8.821
              80          -85.55           8.623
              81          -70.42           7.036
              82           2.341           10.14
              83            82.6           7.288
              84          -90.95           8.235
              85          -54.42           7.088
              86           24.85           7.965
              87           77.82            7.33
              88          -64.66           7.424
              89          -43.43           7.904
              90           38.01           7.298
              91           115.6           7.861
              92          -64.82           7.054
              93          -27.94           9.766
              94           63.24           6.982
              95           112.3           8.912
              96          -70.06           8.181
              97          -54.06           7.592
              98            15.4           10.96
              99           80.12           9.576
             100          -112.7           7.998
             101          -38.02           7.603
             102           19.68           9.197
             103           88.79           8.601
             104          -82.86           8.442
             105          -29.57           10.16
             106            44.4           8.795
             107           125.3           9.041
             108          -51.51            7.87
             109          -30.74           8.503
             110           74.87           9.028
             111           123.5           9.771
             112          -65.23           8.596
             113          -49.47           7.021
             114           20.53           9.339
             115           79.34           7.087
             116          -96.15           7.671
             117          -49.96           7.043
             118           28.99           7.629
             119           68.73           7.221
             120          -84.33           7.313
             121          -42.66           7.853
             122           43.77           7.236
             123           108.2           8.131
             124          -52.15           6.922
             125          -9.694           11.79
             126           81.51           7.463
             127             127           9.888
APV               58              11               4               2
               0           22.25           35.16
               1           12.54           28.81
               2           29.83           25.71
               3          -3.356           26.78
               4          -151.6           10.82
               5          -52.68           9.611
               6           -21.8            11.5
               7            21.3           9.098
               8          -74.37           8.593
               9           6.495           9.197
              10           17.79           8.705
              11           27.75            9.11
              12          -70.14           9.203
              13           3.082           8.682
              14           26.06           8.593
              15           27.46           9.492
              16          -53.88           9.475
              17          -39.85           7.905
              18           5.215           12.84
              19           29.09           8.176
              20          -67.29           8.976
              21          -7.366           7.871
              22           24.07           9.444
              23           33.48           7.906
              24          -61.88           8.406
              25           10.83           8.101
              26           33.69            8.06
              27           30.04           8.463
              28          -50.25            7.81
              29           21.02           8.878
              30           16.66           7.996
              31           40.58           9.125
              32          -47.85           9.644
              33          -21.52            8.38
              34           9.851           8.216
              35           32.23           8.757
              36          -57.46            8.96
              37          -1.466           8.062
              38           32.67           9.077
              39           40.64           8.886
              40          -59.04           8.894
              41           -5.97           8.051
              42           7.422           9.337
              43           22.26           9.222
              44             -48           8.891
              45           17.34           9.883
              46           61.49            8.29
              47           57.53           10.16
              48          -51.62           9.628
              49          -10.99           7.777
              50           7.679           10.87
              51           52.72           7.807
              52          -81.67           8.582
              53          -4.951           7.926
              54           16.11           8.698
              55           50.45           7.807
              56             -60           8.137
              57           12.69           8.279
              58           12.68           8.191
              59           19.19           8.483
              60          -41.47           7.758
              61           6.114           9.816
              62           20.72           7.787
              63           42.64           9.809
              64          -71.92           9.143
              65           -35.3           9.269
              66            32.5              11
              67           34.52           9.017
              68          -51.67           8.973
              69          -1.664           8.715
              70           16.71           9.964
              71           20.68           8.723
              72             -47           8.938
              73           26.68           8.201
              74           22.53           8.794
              75            33.2           9.285
              76          -42.64           8.214
              77           26.48            8.25
              78           14.76           8.197
              79           55.32           10.23
              80           -68.8           9.404
              81          -45.75           7.745
              82           11.05           9.344
              83           26.76           7.688
              84          -69.26           8.907
              85          -10.68           7.681
              86           17.01           8.033
              87           28.02           7.903
              88          -50.96           8.141
              89           9.429           8.174
              90            23.5           7.459
              91           35.61           8.628
              92          -33.36           7.678
              93            8.91           9.342
